epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
1,0.0003,0,6.02031603,5.71802238,0.52770123,0.05061616,0,0,0,0.54523904,0.01741262,0
2,0.000299704,0,5.91897164,5.67119775,0.41021631,0.04700653,0,0,0,0.47290891,0.01187388,0
3,0.000298817,0,5.79928723,5.58334668,0.32489435,0.04328545,0,0,0,0.45049955,0.01012537,0
4,0.000297343,0,5.68780276,5.49620861,0.25546732,0.04161814,0,0,0,0.43771855,0.0090832,0
5,0.000295287,0,5.53889736,5.36777126,0.19808467,0.03943512,0,0,0,0.42615104,0.00812977,0
6,0.000292658,1,5.43385265,5.25550766,0.15452473,0.03896876,0.20407122,0.20197856,0.01046331,0.41812049,0.0073803,0.01023179
7,0.000289466,1,5.32169189,5.15550999,0.11986746,0.03784305,0.2072122,0.2051358,0.01038202,0.41055102,0.006904,0.01021411
8,0.000285724,1,5.25114268,5.09410204,0.09488964,0.03794966,0.20452094,0.20241459,0.01053173,0.40514189,0.00656846,0.01027969
9,0.000281446,1,5.1715406,5.02207514,0.07547045,0.03806127,0.1996707,0.19754119,0.01064753,0.40026511,0.00623616,0.01024724
10,0.000276649,1,5.11061918,4.9669846,0.06056725,0.03761071,0.1973612,0.19514701,0.01107096,0.39562164,0.00578763,0.01096824
11,0.000271353,1,5.07539592,4.93612214,0.0490568,0.03803874,0.19714475,0.19489786,0.01123444,0.39180517,0.00566798,0.01118461
12,0.000265577,1,5.01631359,4.88079095,0.0404084,0.03905098,0.19214155,0.18982075,0.01160396,0.38871452,0.00533365,0.01151082
13,0.000259345,1,4.98185747,4.84953125,0.03327467,0.03782799,0.19246475,0.19013421,0.01165269,0.38476483,0.00523383,0.01169116
14,0.000252682,1,4.94779879,4.81807431,0.02802596,0.03892594,0.19162885,0.18920872,0.01210069,0.38070991,0.00493409,0.01171785
15,0.000245614,1,4.92152965,4.79371373,0.02375955,0.03903168,0.1907028,0.18824748,0.01227662,0.37833788,0.00468557,0.01213635
16,0.000238168,1,4.87715558,4.75091238,0.02064993,0.04127811,0.1915499,0.18899939,0.01275257,0.3741382,0.00460441,0.01270106
17,0.000230374,1,4.85402643,4.72937919,0.01784292,0.04133128,0.18920682,0.18661911,0.01293858,0.37172415,0.00446601,0.01319806
18,0.000222263,1,4.83209043,4.70904267,0.015201,0.03996711,0.19106082,0.18844126,0.0130978,0.3686936,0.0041891,0.01291433
19,0.000213867,1,4.81929416,4.69724949,0.0135395,0.04200991,0.19023255,0.18757362,0.01329463,0.36623702,0.0042411,0.01281556
20,0.000205219,1,4.78591714,4.66471526,0.01192143,0.04244949,0.19004993,0.18735197,0.01348979,0.36432546,0.00399179,0.01347686
21,0.000196353,1,4.77299316,4.6526675,0.01065988,0.04209602,0.19064152,0.18790243,0.01369546,0.36222415,0.00397365,0.01350921
22,0.000187303,1,4.7486038,4.62939547,0.00939871,0.04141562,0.18993084,0.18718072,0.01375059,0.36000909,0.00365768,0.01351582
23,0.000178107,1,4.72762844,4.60934532,0.00857197,0.04282848,0.18813179,0.18535843,0.01386681,0.3572523,0.00360642,0.01380734
