epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
26,0.00015,1,4.80740592,4.64882456,0.03599798,0.09533263,0.21823534,0.21227374,0.02980801,0.45363343,0.007344,0.01235653
27,0.000140581422070603,1,4.79195403,4.63476151,0.03284449,0.09180316,0.21554992,0.20961315,0.02968383,0.4542508,0.00738592,0.01247295
28,0.00013120001496535436,1,4.78127401,4.62537779,0.03120254,0.09246818,0.21804587,0.21204722,0.02999321,0.44975474,0.00743973,0.0124482
29,0.0001218928028121413,1,4.77325913,4.61798005,0.02921764,0.09253085,0.21531783,0.20921723,0.03050301,0.45068297,0.00739202,0.01257676
30,0.00011269651692527177,1,4.74087887,4.58732969,0.02670615,0.08903458,0.21334626,0.2072358,0.03055229,0.44930408,0.00697163,0.01243529
31,0.00010364745084375793,1,4.74645265,4.59296423,0.02619222,0.09294323,0.21551868,0.20931006,0.0310431,0.4472097,0.00731959,0.01215584
32,9.478131709729836e-05,1,4.72653169,4.5753418,0.02389636,0.08721069,0.21297042,0.20669742,0.03136498,0.44419272,0.00652986,0.01274342
33,8.61331062652391e-05,1,4.71171372,4.56053562,0.02233919,0.08780897,0.21435228,0.20804008,0.03156095,0.44497885,0.00677224,0.01290108
34,7.773694888474269e-05,1,4.71018,4.55971255,0.02113441,0.08785764,0.2138857,0.20758315,0.03151277,0.44386086,0.00678194,0.01271126
35,6.962598075315047e-05,1,4.68527136,4.53546193,0.02052084,0.08729514,0.21581109,0.20941812,0.03196483,0.44161441,0.0065525,0.01261967
36,6.183221215612905e-05,1,4.69738178,4.54803949,0.01905719,0.08481109,0.21400801,0.20757333,0.03217341,0.44320718,0.00657148,0.01261737
37,5.438640153769654e-05,1,4.67698986,4.52795927,0.01848259,0.08694808,0.21315347,0.20665428,0.03249592,0.44221156,0.00638857,0.0126738
38,4.73179341106967e-05,1,4.65627357,4.50721727,0.01760829,0.08528911,0.21499496,0.2084646,0.03265184,0.44318395,0.00657493,0.01266546
39,4.0654705886788306e-05,1,4.65057441,4.50176986,0.01706009,0.08753282,0.21548733,0.20890723,0.0329005,0.44180685,0.00647085,0.01265902
40,3.4423013583631635e-05,1,4.65241548,4.50439467,0.01575189,0.08288688,0.21667523,0.21003067,0.0332228,0.44158568,0.00641551,0.01277651
41,2.86474508437579e-05,1,4.65737929,4.5101127,0.0152932,0.08325148,0.2152441,0.20859467,0.0332471,0.43952964,0.00652802,0.01269364
42,2.3350811174697774e-05,1,4.64453758,4.49763443,0.0145961,0.08143354,0.21498606,0.20830549,0.03340288,0.44000185,0.00611549,0.0126752
43,1.8553997993420465e-05,1,4.63697206,4.48987261,0.01459844,0.08489562,0.21213339,0.20542699,0.03353203,0.44051068,0.00609682,0.01274062
44,1.42759421300971e-05,1,4.62897246,4.48266402,0.01356975,0.08237619,0.21113025,0.20435845,0.03385898,0.43989706,0.00633368,0.01266142
45,1.05335271167623e-05,1,4.62730936,4.48075663,0.01327582,0.08271455,0.21588128,0.20912622,0.03377529,0.4392319,0.00627541,0.01265289
46,7.341522555726972e-06,1,4.63027341,4.48380908,0.01301881,0.08252777,0.21642697,0.20962268,0.03402148,0.43912917,0.00609565,0.01268782
47,4.712525830705356e-06,1,4.61733737,4.47160488,0.01214625,0.07978694,0.21270334,0.20588144,0.0341095,0.43951361,0.00635142,0.01295791
48,2.656912390696692e-06,1,4.61935204,4.47253506,0.01232186,0.08414283,0.21641714,0.20958725,0.03414945,0.44033857,0.00652097,0.01291362
49,1.1827948028283352e-06,1,4.60354865,4.45802154,0.01129114,0.07915007,0.2141365,0.20730455,0.03415978,0.43992231,0.00565192,0.01279198
50,2.9599073575926616e-07,1,4.60424156,4.45879462,0.01145126,0.08247905,0.21178135,0.20494723,0.03417061,0.43883662,0.00599132,0.01275924
