epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,57.5772,1.10296,1.16472,1.23715,0.67302,0.57603,0.64323,0.41499,1.42286,1.42222,1.40715,0.000643101,0.000643101,0.000643101
43,58.9156,1.11097,1.10965,1.2184,0.62921,0.65787,0.64951,0.41438,1.44522,1.44366,1.43492,0.000628101,0.000628101,0.000628101
44,60.183,1.1078,1.14274,1.22903,0.65823,0.56832,0.63769,0.39399,1.43692,1.52458,1.44272,0.000612981,0.000612981,0.000612981
45,61.4784,1.08793,1.11138,1.23897,0.64256,0.63324,0.67216,0.41267,1.42652,1.51413,1.43359,0.000597754,0.000597754,0.000597754
46,62.7516,1.09597,1.12909,1.22763,0.6514,0.57643,0.64548,0.40572,1.45045,1.58596,1.42667,0.000582435,0.000582435,0.000582435
47,64.0279,1.07499,1.06944,1.21452,0.63187,0.55432,0.61242,0.36475,1.48112,1.55165,1.45408,0.00056704,0.00056704,0.00056704
48,65.329,1.09728,1.05426,1.22855,0.65173,0.56568,0.65217,0.38895,1.47425,1.43721,1.45816,0.000551584,0.000551584,0.000551584
49,66.7069,1.04191,1.01149,1.1838,0.64663,0.62781,0.71138,0.43481,1.46691,1.31357,1.46035,0.000536081,0.000536081,0.000536081
50,68.0146,1.06668,1.00662,1.2254,0.67354,0.60612,0.69846,0.45397,1.4296,1.3809,1.42375,0.000520548,0.000520548,0.000520548
51,69.2962,1.02216,0.96292,1.19673,0.65758,0.68902,0.70761,0.46705,1.38718,1.40105,1.39157,0.000505,0.000505,0.000505
52,70.5775,1.05382,1.0097,1.2169,0.559,0.69951,0.64579,0.40826,1.41808,1.67493,1.41251,0.000489452,0.000489452,0.000489452
53,71.8733,1.05644,0.97463,1.19329,0.63238,0.59725,0.6296,0.41499,1.42211,1.68101,1.40273,0.000473919,0.000473919,0.000473919
54,73.1255,1.04874,0.99802,1.21182,0.65617,0.61389,0.66953,0.42624,1.43177,1.42527,1.41353,0.000458416,0.000458416,0.000458416
55,74.3652,1.02828,0.96375,1.18784,0.68723,0.63945,0.68212,0.42886,1.41413,1.3132,1.41993,0.00044296,0.00044296,0.00044296
56,75.6399,1.01586,0.94025,1.19136,0.62433,0.64311,0.64405,0.40482,1.43086,1.60563,1.41664,0.000427565,0.000427565,0.000427565
57,76.9893,0.99689,0.91578,1.18539,0.61108,0.65516,0.65494,0.41758,1.42135,1.62442,1.40857,0.000412246,0.000412246,0.000412246
58,78.301,0.99623,0.93056,1.15656,0.67984,0.61751,0.68835,0.44728,1.4224,1.50634,1.40098,0.000397019,0.000397019,0.000397019
59,79.6397,0.97535,0.93695,1.1586,0.62842,0.67162,0.68688,0.42941,1.40423,1.33073,1.3928,0.000381899,0.000381899,0.000381899
60,80.957,1.00116,0.96931,1.18906,0.67573,0.59514,0.68236,0.44185,1.41314,1.41758,1.39958,0.000366899,0.000366899,0.000366899
61,82.2844,0.96957,0.90406,1.15238,0.68199,0.58351,0.68146,0.44836,1.41433,1.55315,1.40622,0.000352037,0.000352037,0.000352037
62,83.5658,0.94562,0.87981,1.1401,0.70981,0.57465,0.64887,0.4092,1.46431,1.65407,1.44624,0.000337325,0.000337325,0.000337325
63,84.8273,0.97498,0.86641,1.1393,0.70021,0.59095,0.65426,0.42086,1.44223,1.5436,1.42904,0.000322778,0.000322778,0.000322778
64,86.0829,0.94584,0.9013,1.1508,0.65796,0.63449,0.69726,0.4502,1.43561,1.37933,1.4272,0.000308412,0.000308412,0.000308412
65,87.4345,0.95104,0.8621,1.16128,0.65958,0.68712,0.71106,0.45138,1.43567,1.35755,1.43392,0.000294239,0.000294239,0.000294239
66,88.6961,0.9282,0.82899,1.12892,0.67789,0.64434,0.70357,0.44653,1.43056,1.31739,1.4343,0.000280275,0.000280275,0.000280275
67,89.9421,0.96813,0.86124,1.15333,0.62605,0.65122,0.6902,0.43542,1.42544,1.37375,1.42422,0.000266532,0.000266532,0.000266532
68,91.1986,0.93271,0.80432,1.13629,0.70197,0.66787,0.70129,0.44413,1.42528,1.42222,1.42468,0.000253024,0.000253024,0.000253024
69,92.4299,0.93483,0.80208,1.11995,0.68026,0.67336,0.67687,0.43643,1.42747,1.4175,1.42916,0.000239766,0.000239766,0.000239766
70,93.6589,0.90751,0.81273,1.10768,0.639,0.72075,0.66738,0.43024,1.43078,1.4305,1.42597,0.000226769,0.000226769,0.000226769
71,94.895,0.92519,0.83812,1.14535,0.63994,0.69456,0.67523,0.43829,1.4199,1.42532,1.41726,0.000214046,0.000214046,0.000214046
72,96.1354,0.91309,0.79571,1.11684,0.66302,0.64765,0.70082,0.461,1.42532,1.40061,1.43755,0.000201611,0.000201611,0.000201611
73,97.4427,0.9072,0.84805,1.1225,0.60849,0.69715,0.70881,0.45837,1.4225,1.3909,1.44266,0.000189475,0.000189475,0.000189475
74,98.7161,0.89643,0.79997,1.11912,0.65325,0.64347,0.70221,0.44929,1.43439,1.39547,1.4487,0.000177651,0.000177651,0.000177651
75,99.9536,0.88203,0.76504,1.10775,0.65639,0.63429,0.68622,0.43864,1.42723,1.44557,1.43139,0.000166149,0.000166149,0.000166149
76,101.207,0.89676,0.7783,1.11399,0.69012,0.64172,0.69437,0.44313,1.41629,1.44693,1.41747,0.000154982,0.000154982,0.000154982
77,102.412,0.90335,0.78893,1.11882,0.72036,0.64121,0.69197,0.44465,1.41561,1.42514,1.41377,0.000144161,0.000144161,0.000144161
78,103.641,0.88252,0.78165,1.12672,0.66616,0.69697,0.69597,0.44541,1.41935,1.38811,1.41284,0.000133695,0.000133695,0.000133695
