epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
38,4.73179341106967e-05,1,4.26567177,4.1462475,0.00050615,0.03341515,0.15256076,0.15156949,0.00495637,0.39803532,0.00240322,0.00402751
39,4.0654705886788306e-05,1,4.26477686,4.14550537,0.00047624,0.0332642,0.15327407,0.15228695,0.00493563,0.39733709,0.00233752,0.00394935
40,3.4423013583631635e-05,1,4.25825579,4.13898369,0.00045675,0.03286402,0.15380145,0.15281686,0.00492295,0.39735085,0.00228673,0.00393908
41,2.86474508437579e-05,1,4.25410661,4.13502106,0.0004373,0.0329982,0.15342752,0.15244622,0.00490649,0.39675353,0.00229558,0.00389549
42,2.3350811174697774e-05,1,4.25183505,4.13276409,0.00041088,0.03226157,0.15472565,0.15374751,0.00489071,0.39655558,0.00224272,0.0038683
43,1.8553997993420465e-05,1,4.24900289,4.13004874,0.00039413,0.03250706,0.15432142,0.15334712,0.00487151,0.39618991,0.00221945,0.00386338
44,1.42759421300971e-05,1,4.24949958,4.13043009,0.00037898,0.03228059,0.15528995,0.15431856,0.00485694,0.39636241,0.0022417,0.00385938
45,1.05335271167623e-05,1,4.24665326,4.12748998,0.00036466,0.03196132,0.15634892,0.15537503,0.00486947,0.39646825,0.00221099,0.00387066
46,7.341522555726972e-06,1,4.24567451,4.12659842,0.00035249,0.03207479,0.15606281,0.15509101,0.004859,0.39618932,0.00219402,0.00390078
47,4.712525830705356e-06,1,4.24601266,4.12671829,0.00034861,0.03248834,0.15704257,0.15606842,0.00487075,0.39649804,0.00224031,0.00388058
48,2.656912390696692e-06,1,4.24415913,4.12497003,0.00033641,0.03185224,0.15707114,0.15609916,0.00485992,0.39635293,0.00221743,0.00387497
49,1.1827948028283352e-06,1,4.24188699,4.12278879,0.00032566,0.03201369,0.156409,0.15543674,0.00486133,0.39623279,0.00217598,0.00386821
50,2.9599073575926616e-07,1,4.24212878,4.12292677,0.00032052,0.03201438,0.1572255,0.15625288,0.00486314,0.39631369,0.00221515,0.0038558
