epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
1,0.0003,0,5.84670242,5.6818268,0.47767038,0.21574481,0,0,0,0,0,0
2,0.000299704,0,5.81956667,5.68525406,0.37998531,0.20317012,0,0,0,0,0,0
3,0.000298817,0,5.73642066,5.62571401,0.3070032,0.18605672,0,0,0,0,0,0
4,0.000297343,0,5.64094228,5.54888332,0.24852843,0.17500471,0,0,0,0,0,0
5,0.000295287,0,5.49348541,5.41783328,0.19790666,0.16280103,0,0,0,0,0,0
6,0.000292658,1,5.40129055,5.31830685,0.15915324,0.15329146,0.19908614,0.19700687,0.01039634,0,0,0
7,0.000289466,1,5.26757421,5.19478099,0.1282857,0.14336436,0.19971072,0.19754422,0.01083251,0,0,0
8,0.000285724,1,5.19101603,5.12586978,0.10549625,0.13746769,0.19750597,0.19531766,0.0109416,0,0,0
9,0.000281446,1,5.11771185,5.05876128,0.08771443,0.13274441,0.19361805,0.19133671,0.01140674,0,0,0
10,0.000276649,1,5.04730486,4.99386098,0.07302872,0.12531174,0.19004024,0.18767529,0.01182475,0,0,0
11,0.000271353,1,5.01031228,4.96097717,0.06185158,0.11953477,0.18826138,0.18580256,0.01229414,0,0,0
12,0.000265577,1,4.95519478,4.9090752,0.05318428,0.11461449,0.18702864,0.18444193,0.01293352,0,0,0
13,0.000259345,1,4.90710402,4.86360616,0.0466654,0.11054135,0.18444058,0.18175961,0.01340484,0,0,0
14,0.000252682,1,4.89012228,4.84829815,0.04106415,0.10699539,0.18805367,0.18525884,0.01397413,0,0,0
15,0.000245614,1,4.84236873,4.80284073,0.03561667,0.10163139,0.18679852,0.18394849,0.01425016,0,0,0
16,0.000238168,1,4.81396231,4.77528692,0.03332648,0.09980046,0.18697396,0.18390376,0.01535099,0,0,0
17,0.000230374,1,4.76824901,4.73142066,0.029592,0.09596141,0.18354584,0.1804407,0.01552569,0,0,0
18,0.000222263,1,4.75911578,4.72357947,0.02643739,0.09157357,0.18447669,0.18129076,0.01592965,0,0,0
19,0.000213867,1,4.74305642,4.70824823,0.0244868,0.09049927,0.18412208,0.18085332,0.01634379,0,0,0
20,0.000205219,1,4.70695467,4.67304237,0.02240962,0.08699486,0.18489893,0.18155934,0.01669794,0,0,0
