epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,776.025,1.42815,1.46535,1.28881,0.46065,0.43189,0.3911,0.2017,1.60193,1.67867,1.37462,0.000643101,0.000643101,0.000643101
43,795.172,1.41189,1.43476,1.27573,0.43905,0.42912,0.38597,0.20103,1.57319,1.67163,1.35537,0.000628101,0.000628101,0.000628101
44,815.123,1.41681,1.44192,1.2699,0.45598,0.43267,0.39174,0.20085,1.58099,1.6882,1.36805,0.000612981,0.000612981,0.000612981
45,835.162,1.42654,1.43595,1.27888,0.45687,0.41419,0.38734,0.20169,1.59179,1.69953,1.35964,0.000597754,0.000597754,0.000597754
46,855.337,1.41307,1.41759,1.26964,0.47557,0.42658,0.40116,0.2082,1.60237,1.66411,1.38504,0.000582435,0.000582435,0.000582435
47,875.318,1.40201,1.39584,1.26218,0.44222,0.40201,0.37759,0.1981,1.5684,1.69696,1.36162,0.00056704,0.00056704,0.00056704
48,895.048,1.39636,1.38796,1.26007,0.46007,0.40692,0.38433,0.20062,1.5834,1.67952,1.36967,0.000551584,0.000551584,0.000551584
49,914.633,1.3892,1.3831,1.25967,0.47702,0.40719,0.3944,0.20579,1.59578,1.68397,1.38252,0.000536081,0.000536081,0.000536081
50,934.207,1.41047,1.38185,1.26135,0.47161,0.41065,0.38873,0.2021,1.59222,1.67382,1.37004,0.000520548,0.000520548,0.000520548
51,953.773,1.38242,1.35606,1.24775,0.46656,0.42972,0.38775,0.20261,1.59536,1.67939,1.37229,0.000505,0.000505,0.000505
52,974.518,1.38599,1.37451,1.25402,0.46819,0.43169,0.39415,0.20679,1.58047,1.68945,1.36401,0.000489452,0.000489452,0.000489452
53,995.243,1.3771,1.3477,1.24222,0.46924,0.43542,0.40095,0.2057,1.60133,1.65854,1.37535,0.000473919,0.000473919,0.000473919
54,1016.48,1.38647,1.33286,1.24026,0.47149,0.43326,0.39551,0.20606,1.59548,1.65034,1.36401,0.000458416,0.000458416,0.000458416
55,1036.79,1.36034,1.32442,1.23739,0.48054,0.4308,0.40025,0.20302,1.60869,1.67131,1.3613,0.00044296,0.00044296,0.00044296
56,1056.95,1.37434,1.32213,1.23074,0.47357,0.42053,0.39408,0.20548,1.59565,1.67826,1.36334,0.000427565,0.000427565,0.000427565
57,1077.72,1.36845,1.32039,1.23805,0.47688,0.4311,0.39942,0.20856,1.59655,1.66958,1.36643,0.000412246,0.000412246,0.000412246
58,1098.32,1.35145,1.31235,1.23785,0.47048,0.43149,0.40133,0.20945,1.58898,1.65393,1.35441,0.000397019,0.000397019,0.000397019
59,1118.18,1.34567,1.29419,1.21858,0.47208,0.42618,0.39077,0.20306,1.59472,1.67613,1.3651,0.000381899,0.000381899,0.000381899
60,1137.6,1.34601,1.29264,1.22439,0.47927,0.42265,0.3942,0.20557,1.58744,1.66158,1.36469,0.000366899,0.000366899,0.000366899
61,1157.19,1.34432,1.28216,1.22368,0.45906,0.4329,0.39826,0.20874,1.58834,1.65431,1.36795,0.000352037,0.000352037,0.000352037
62,1176.83,1.3224,1.25245,1.21386,0.47463,0.42009,0.39966,0.20746,1.59477,1.64985,1.36933,0.000337325,0.000337325,0.000337325
63,1196.3,1.33202,1.26713,1.21639,0.48309,0.41321,0.39079,0.20468,1.58522,1.69121,1.37294,0.000322778,0.000322778,0.000322778
64,1215.86,1.32374,1.24443,1.211,0.48971,0.42107,0.40213,0.20984,1.6013,1.6682,1.37771,0.000308412,0.000308412,0.000308412
65,1235.08,1.33606,1.24931,1.21108,0.47886,0.42343,0.39752,0.20519,1.60452,1.67192,1.37697,0.000294239,0.000294239,0.000294239
66,1254.62,1.32235,1.23327,1.20633,0.47127,0.42618,0.39687,0.20703,1.59298,1.68273,1.36767,0.000280275,0.000280275,0.000280275
67,1274.26,1.31133,1.21727,1.19746,0.47131,0.42245,0.3912,0.20284,1.61653,1.71053,1.39273,0.000266532,0.000266532,0.000266532
68,1294.59,1.30631,1.20285,1.19776,0.47744,0.42481,0.39764,0.20466,1.61132,1.68801,1.38238,0.000253024,0.000253024,0.000253024
69,1314.68,1.3155,1.22562,1.20262,0.48328,0.4203,0.39622,0.20648,1.61012,1.65909,1.37921,0.000239766,0.000239766,0.000239766
70,1334.93,1.30867,1.21206,1.20246,0.48184,0.42465,0.40388,0.20953,1.61491,1.66048,1.39068,0.000226769,0.000226769,0.000226769
71,1355.07,1.30309,1.20088,1.1964,0.48219,0.42284,0.39388,0.20337,1.61997,1.6956,1.39427,0.000214046,0.000214046,0.000214046
72,1375.16,1.29399,1.1957,1.19339,0.48511,0.4158,0.39459,0.20578,1.60754,1.66245,1.38417,0.000201611,0.000201611,0.000201611
73,1394.65,1.29841,1.18309,1.19304,0.49061,0.42284,0.40075,0.20785,1.61129,1.66722,1.38455,0.000189475,0.000189475,0.000189475
74,1414.47,1.29176,1.16919,1.18567,0.4791,0.43759,0.39999,0.20818,1.6016,1.68077,1.37797,0.000177651,0.000177651,0.000177651
75,1433.82,1.28074,1.18294,1.18655,0.4838,0.42894,0.3965,0.20482,1.6108,1.68624,1.38583,0.000166149,0.000166149,0.000166149
76,1453.36,1.29741,1.17147,1.18478,0.47853,0.43306,0.4019,0.20916,1.607,1.66305,1.38008,0.000154982,0.000154982,0.000154982
77,1473.02,1.28027,1.1696,1.18755,0.50248,0.40958,0.3977,0.20675,1.60821,1.67046,1.38435,0.000144161,0.000144161,0.000144161
78,1492.39,1.28002,1.16518,1.18646,0.46653,0.44233,0.39947,0.20669,1.61099,1.68369,1.38108,0.000133695,0.000133695,0.000133695
79,1512,1.29365,1.16308,1.18497,0.47543,0.43051,0.39692,0.20431,1.61248,1.68464,1.38944,0.000123596,0.000123596,0.000123596
80,1531.25,1.27434,1.14999,1.17876,0.47904,0.43365,0.40314,0.20939,1.61071,1.67681,1.38157,0.000113873,0.000113873,0.000113873
81,1551.04,1.26653,1.12981,1.17016,0.48416,0.43601,0.40393,0.21042,1.61056,1.67885,1.38801,0.000104537,0.000104537,0.000104537
82,1571.28,1.27487,1.14339,1.17385,0.49536,0.41468,0.40054,0.20746,1.6148,1.6826,1.38383,9.55951e-05,9.55951e-05,9.55951e-05
83,1591.39,1.26643,1.13122,1.17817,0.48571,0.43798,0.40321,0.20886,1.61557,1.67462,1.38813,8.70577e-05,8.70577e-05,8.70577e-05
84,1611.6,1.27248,1.13515,1.17157,0.49987,0.42638,0.40473,0.20875,1.6169,1.67584,1.38699,7.89327e-05,7.89327e-05,7.89327e-05
85,1631.84,1.26707,1.13444,1.17043,0.47845,0.43483,0.39934,0.2066,1.62034,1.69014,1.38973,7.12282e-05,7.12282e-05,7.12282e-05
86,1652.03,1.26648,1.1247,1.16524,0.4768,0.43798,0.40447,0.20947,1.60918,1.681,1.38102,6.39518e-05,6.39518e-05,6.39518e-05
87,1671.73,1.26416,1.12613,1.17139,0.48494,0.43346,0.40337,0.20858,1.61324,1.67359,1.38542,5.71106e-05,5.71106e-05,5.71106e-05
88,1691.52,1.24096,1.1084,1.16551,0.4942,0.42225,0.39867,0.2074,1.61315,1.69273,1.38757,5.07115e-05,5.07115e-05,5.07115e-05
89,1711.31,1.26367,1.12314,1.16875,0.48057,0.43158,0.40018,0.20719,1.61949,1.6915,1.39101,4.47606e-05,4.47606e-05,4.47606e-05
90,1730.85,1.25271,1.11518,1.16432,0.47911,0.43701,0.40014,0.20747,1.61426,1.69099,1.38704,3.9264e-05,3.9264e-05,3.9264e-05
91,1763.38,1.29383,1.20326,1.17181,0.47815,0.40908,0.38028,0.19319,1.64821,1.72103,1.41404,3.4227e-05,3.4227e-05,3.4227e-05
92,1783.13,1.27156,1.11555,1.15987,0.47844,0.42286,0.38852,0.19901,1.63471,1.69681,1.40139,2.96546e-05,2.96546e-05,2.96546e-05
93,1803.32,1.25657,1.08002,1.15136,0.46239,0.43601,0.39049,0.20006,1.63157,1.70243,1.39782,2.55513e-05,2.55513e-05,2.55513e-05
94,1825.26,1.25671,1.09076,1.159,0.478,0.42559,0.39114,0.20174,1.62622,1.69883,1.39536,2.19212e-05,2.19212e-05,2.19212e-05
95,1847.46,1.2444,1.08834,1.1509,0.48361,0.42422,0.39481,0.20319,1.62502,1.69346,1.39196,1.87678e-05,1.87678e-05,1.87678e-05
96,1869.62,1.25177,1.07379,1.15202,0.49481,0.41531,0.39421,0.20307,1.62191,1.69106,1.39118,1.60943e-05,1.60943e-05,1.60943e-05
97,1891.69,1.24818,1.06512,1.14442,0.47815,0.42658,0.39508,0.20358,1.62392,1.69211,1.39173,1.39032e-05,1.39032e-05,1.39032e-05
98,1913.52,1.2476,1.06064,1.15241,0.4847,0.42843,0.39833,0.20478,1.62521,1.69228,1.3926,1.21968e-05,1.21968e-05,1.21968e-05
99,1935.61,1.24557,1.06691,1.14956,0.47859,0.4313,0.39729,0.204,1.62272,1.6953,1.39236,1.09768e-05,1.09768e-05,1.09768e-05
100,1957.77,1.23799,1.05036,1.14445,0.49221,0.4197,0.39815,0.20465,1.62174,1.69395,1.39186,1.02443e-05,1.02443e-05,1.02443e-05
