epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
26,0.00015,1,4.80864444,4.64867181,0.03561143,0.09577537,0.22256415,0.21653808,0.03013034,0.45468998,0.00729788,0.01344064
27,0.000140581422070603,1,4.79294529,4.63430892,0.03249729,0.09231263,0.21967668,0.21366149,0.03007597,0.4555513,0.00733277,0.01350266
28,0.00013120001496535436,1,4.78330727,4.62605595,0.03086841,0.09310099,0.22140339,0.21533424,0.03034577,0.45098761,0.00738578,0.01342849
29,0.0001218928028121413,1,4.77513439,4.61850475,0.02888152,0.09325578,0.21854984,0.2123864,0.03081717,0.45185869,0.00738131,0.01356371
30,0.00011269651692527177,1,4.74254564,4.58752956,0.02638868,0.08978585,0.21715473,0.21098315,0.0308579,0.45080436,0.00688223,0.01335985
31,0.00010364745084375793,1,4.74827742,4.59339966,0.02586243,0.0937245,0.21938809,0.21311812,0.03134985,0.44838358,0.00726675,0.01310896
32,9.478131709729836e-05,1,4.7279212,4.57530757,0.02360584,0.088235,0.21605429,0.20973049,0.03161898,0.44553468,0.00644764,0.01376069
33,8.61331062652391e-05,1,4.71467744,4.56212325,0.02205029,0.08875356,0.21731693,0.21095827,0.03179329,0.44619568,0.00672717,0.01387037
34,7.773694888474269e-05,1,4.71175059,4.55983747,0.02085758,0.08892266,0.21683226,0.21047885,0.03176706,0.44526167,0.00672987,0.0137771
35,6.962598075315047e-05,1,4.6877782,4.5366391,0.02024114,0.08835958,0.2178003,0.21136461,0.03217844,0.44291873,0.00650295,0.01372818
36,6.183221215612905e-05,1,4.69916847,4.54840996,0.01878625,0.08590175,0.21701908,0.21054533,0.03236875,0.44445569,0.00651575,0.01369717
37,5.438640153769654e-05,1,4.67895583,4.52848684,0.01822288,0.08789175,0.21630414,0.20977265,0.03265742,0.44353835,0.00632496,0.01374578
38,4.73179341106967e-05,1,4.6573419,4.50686324,0.01733679,0.08645797,0.21792017,0.21136135,0.03279411,0.44441465,0.00652652,0.01378589
39,4.0654705886788306e-05,1,4.65313997,4.50286273,0.01680085,0.08872209,0.21861579,0.21200788,0.03303958,0.44310053,0.00644693,0.01380485
40,3.4423013583631635e-05,1,4.65399668,4.5044318,0.01553334,0.08400675,0.21958748,0.21291937,0.03334057,0.44323273,0.00633105,0.01393815
41,2.86474508437579e-05,1,4.65833079,4.50958733,0.01505808,0.08458266,0.21774467,0.21107793,0.03333371,0.44100726,0.00650296,0.01383037
42,2.3350811174697774e-05,1,4.64666459,4.49826904,0.01437048,0.08274831,0.21754688,0.21084947,0.03348707,0.44155679,0.00606604,0.01377883
43,1.8553997993420465e-05,1,4.63859787,4.49000396,0.01436177,0.08623203,0.21470527,0.20797905,0.03363106,0.44210117,0.0060511,0.01379302
44,1.42759421300971e-05,1,4.6302711,4.48251272,0.01334562,0.08372493,0.21353614,0.20675108,0.0339253,0.44130246,0.00628523,0.01380082
45,1.05335271167623e-05,1,4.6289677,4.48089436,0.01305657,0.08412243,0.21859466,0.21182376,0.03385448,0.440755,0.0062172,0.01381667
46,7.341522555726972e-06,1,4.63254212,4.48460216,0.01280213,0.08391437,0.21858845,0.21177387,0.03407286,0.44060529,0.00607701,0.01393074
47,4.712525830705356e-06,1,4.6193822,4.47211102,0.01193303,0.08120613,0.21544919,0.20861735,0.03415919,0.44099833,0.00630632,0.01415094
48,2.656912390696692e-06,1,4.62270442,4.47433683,0.0121067,0.08547989,0.21907489,0.21223303,0.03420931,0.44195613,0.00647119,0.01410206
49,1.1827948028283352e-06,1,4.60441613,4.45737832,0.011077,0.08047506,0.21671289,0.20987243,0.03420232,0.44143432,0.0056096,0.01397931
50,2.9599073575926616e-07,1,4.6060445,4.45911803,0.01124862,0.0838201,0.21406364,0.20722629,0.03418678,0.44033592,0.00591709,0.01395977
