epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,72.2301,1.09026,1.12512,1.23182,0.65948,0.59085,0.61084,0.36656,1.45537,1.62226,1.41773,0.000643101,0.000643101,0.000643101
43,73.7571,1.11253,1.08651,1.2198,0.55896,0.65089,0.61341,0.36436,1.49975,1.50087,1.47494,0.000628101,0.000628101,0.000628101
44,75.4109,1.10354,1.11267,1.22178,0.62757,0.60082,0.63695,0.38167,1.5327,1.41182,1.52133,0.000612981,0.000612981,0.000612981
45,76.9821,1.08267,1.09662,1.22648,0.60925,0.5751,0.62195,0.36628,1.50605,1.5547,1.49113,0.000597754,0.000597754,0.000597754
46,78.4346,1.10164,1.13069,1.23139,0.65356,0.57493,0.6443,0.3814,1.49523,1.58497,1.45188,0.000582435,0.000582435,0.000582435
47,79.8884,1.06308,1.04594,1.19924,0.66524,0.52284,0.63041,0.38708,1.46675,1.41264,1.42606,0.00056704,0.00056704,0.00056704
48,81.6047,1.08069,1.03242,1.21562,0.67574,0.56346,0.65162,0.42048,1.44058,1.44639,1.41725,0.000551584,0.000551584,0.000551584
49,83.2615,1.05078,0.99904,1.18622,0.59323,0.56364,0.62218,0.3856,1.42517,1.46583,1.40408,0.000536081,0.000536081,0.000536081
50,85.0091,1.05572,1.0163,1.21174,0.63252,0.56642,0.63865,0.40145,1.42767,1.47904,1.44103,0.000520548,0.000520548,0.000520548
51,86.6086,1.02242,0.98066,1.19651,0.66282,0.63857,0.65549,0.41357,1.41885,1.61238,1.44252,0.000505,0.000505,0.000505
52,88.1785,1.0598,1.01328,1.21844,0.6164,0.66135,0.63736,0.39192,1.46518,1.71158,1.47185,0.000489452,0.000489452,0.000489452
53,89.6492,1.05219,0.96741,1.1966,0.57347,0.63437,0.59853,0.37737,1.4726,1.78589,1.4755,0.000473919,0.000473919,0.000473919
54,91.0737,1.0376,1.00797,1.2051,0.72104,0.55054,0.64037,0.41246,1.48922,1.71305,1.47889,0.000458416,0.000458416,0.000458416
55,92.631,1.01755,0.95246,1.17675,0.67309,0.57995,0.64624,0.42088,1.4473,1.53562,1.45371,0.00044296,0.00044296,0.00044296
56,94.0115,1.01842,0.94464,1.19183,0.65306,0.60028,0.64419,0.39987,1.48156,1.68244,1.47473,0.000427565,0.000427565,0.000427565
57,95.3101,0.98817,0.90118,1.17865,0.67327,0.67623,0.66965,0.41772,1.47257,1.55244,1.46995,0.000412246,0.000412246,0.000412246
58,96.6435,0.9949,0.91452,1.15324,0.61639,0.68289,0.675,0.41098,1.48926,1.46938,1.46037,0.000397019,0.000397019,0.000397019
59,98.1405,0.97705,0.91346,1.15252,0.68339,0.60548,0.68031,0.43218,1.45862,1.40419,1.43105,0.000381899,0.000381899,0.000381899
60,99.7717,1.00698,0.96026,1.19006,0.64649,0.6419,0.6784,0.4215,1.46528,1.49459,1.45325,0.000366899,0.000366899,0.000366899
61,101.338,0.98496,0.90858,1.15789,0.73268,0.60402,0.69206,0.43203,1.46108,1.40619,1.46786,0.000352037,0.000352037,0.000352037
62,102.892,0.96602,0.86926,1.14842,0.64854,0.68395,0.69313,0.4305,1.46691,1.39792,1.46154,0.000337325,0.000337325,0.000337325
63,104.41,0.98442,0.86687,1.14172,0.69729,0.63507,0.68507,0.42287,1.4534,1.41384,1.45087,0.000322778,0.000322778,0.000322778
64,105.905,0.95832,0.87977,1.14933,0.70845,0.6434,0.71473,0.43057,1.48364,1.45014,1.46531,0.000308412,0.000308412,0.000308412
65,107.469,0.9635,0.86382,1.16493,0.7046,0.64574,0.71219,0.43784,1.48729,1.47445,1.47318,0.000294239,0.000294239,0.000294239
66,109.014,0.94397,0.82378,1.1424,0.73361,0.57429,0.69338,0.43619,1.46974,1.50734,1.47686,0.000280275,0.000280275,0.000280275
67,110.53,0.95855,0.84705,1.14544,0.7492,0.55714,0.69002,0.43851,1.47063,1.5452,1.48066,0.000266532,0.000266532,0.000266532
68,112.215,0.93092,0.80056,1.1325,0.69566,0.61688,0.68883,0.42827,1.46743,1.57909,1.46871,0.000253024,0.000253024,0.000253024
69,113.888,0.94645,0.80423,1.12776,0.66318,0.65999,0.68043,0.41315,1.46254,1.57883,1.46604,0.000239766,0.000239766,0.000239766
70,115.515,0.91517,0.82364,1.10806,0.74148,0.61695,0.69728,0.42575,1.46313,1.58506,1.4617,0.000226769,0.000226769,0.000226769
71,117.121,0.92609,0.83966,1.14297,0.75923,0.61092,0.69548,0.43724,1.44224,1.58417,1.44842,0.000214046,0.000214046,0.000214046
72,118.679,0.90817,0.79386,1.11522,0.71643,0.63571,0.69691,0.43833,1.44771,1.55226,1.46236,0.000201611,0.000201611,0.000201611
73,120.335,0.91056,0.85613,1.12546,0.74087,0.64958,0.70185,0.42781,1.46623,1.57176,1.47206,0.000189475,0.000189475,0.000189475
74,121.912,0.90363,0.80021,1.12107,0.70813,0.70004,0.69294,0.41993,1.46765,1.57417,1.47509,0.000177651,0.000177651,0.000177651
75,123.517,0.87992,0.74883,1.10275,0.70145,0.67195,0.6798,0.41553,1.46549,1.55585,1.47465,0.000166149,0.000166149,0.000166149
76,125.101,0.88471,0.76693,1.11045,0.69119,0.65074,0.68629,0.42923,1.46103,1.50567,1.46137,0.000154982,0.000154982,0.000154982
77,126.685,0.90383,0.78311,1.11928,0.67982,0.66295,0.70202,0.44239,1.45279,1.45544,1.45322,0.000144161,0.000144161,0.000144161
78,128.356,0.89061,0.77672,1.13355,0.67368,0.67831,0.71373,0.44812,1.46235,1.39745,1.45549,0.000133695,0.000133695,0.000133695
79,129.853,0.9163,0.79353,1.11361,0.67922,0.6725,0.71577,0.44669,1.46973,1.38922,1.45959,0.000123596,0.000123596,0.000123596
80,131.477,0.92933,0.76175,1.12273,0.69509,0.66695,0.71738,0.44465,1.46314,1.41324,1.45663,0.000113873,0.000113873,0.000113873
