epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
1,0.0003,0,6.60109622,6.26887028,0.53270334,0.17211749,0.0,0.0,0.0,0.60933765,0.01912538,0.0
2,0.0002997040092642407,0,6.409932,6.13734593,0.41572048,0.1522788,0.0,0.0,0.0,0.52213065,0.01406291,0.0
3,0.0002988172051971717,0,6.32916148,6.09058253,0.33332463,0.14077438,0.0,0.0,0.0,0.49080544,0.01201839,0.0
4,0.0002973430876093033,0,6.24711888,6.03668481,0.26093848,0.12999827,0.0,0.0,0.0,0.47053223,0.01013083,0.0
5,0.00029528747416929463,0,6.23108518,6.04215742,0.20480467,0.12374151,0.0,0.0,0.0,0.45456447,0.00980697,0.0
6,0.00029265847744427303,1,6.17804491,5.98122767,0.15941495,0.11690237,0.22109985,0.21895637,0.0107174,0.44665269,0.00876108,0.01476796
7,0.0002894664728832377,1,6.08294126,5.89851981,0.12501052,0.11253488,0.22366154,0.22150785,0.01076845,0.43888027,0.00860127,0.01525578
8,0.000285724057869903,1,5.98583807,5.8121165,0.09776289,0.1085176,0.21844474,0.21630095,0.01071899,0.43248227,0.00775998,0.01607908
9,0.00028144600200657956,1,5.90733972,5.74186602,0.07745965,0.10455328,0.21726409,0.21509849,0.01082799,0.42583473,0.00738164,0.01658746
10,0.0002766491888253023,1,5.85101655,5.69217136,0.06269068,0.10247709,0.21424311,0.21201112,0.0111599,0.41874946,0.00694693,0.01757748
11,0.00027135254915624217,1,5.80169804,5.64799898,0.05087391,0.10057194,0.2113348,0.20902246,0.01156171,0.41441758,0.0065001,0.01777875
12,0.0002655769864163684,1,5.74344245,5.59449576,0.0413673,0.09491553,0.20974315,0.20739758,0.01172784,0.40947002,0.00629927,0.01838812
13,0.0002593452941132117,1,5.70508628,5.5582273,0.03519592,0.10016111,0.20940209,0.20696178,0.01220156,0.406429,0.0062773,0.01863367
14,0.0002526820658893033,1,5.66873418,5.5258225,0.02912198,0.09286395,0.20595896,0.20346832,0.01245321,0.40237436,0.00562548,0.01903572
15,0.0002456135984623034,1,5.63532981,5.49516306,0.02448515,0.09129213,0.20535324,0.20282813,0.0126256,0.39787294,0.00526126,0.01932792
16,0.00023816778784387096,1,5.58878792,5.44995908,0.02109309,0.09022034,0.20769323,0.20508928,0.01301976,0.39582156,0.00532807,0.0196993
17,0.00023037401924684944,1,5.57828081,5.44144128,0.01823366,0.0896649,0.20538161,0.20272874,0.0132644,0.39209246,0.00509023,0.020521
18,0.00022226305111525726,1,5.54524493,5.41006806,0.01570091,0.08782043,0.20250586,0.1998286,0.01338632,0.39027083,0.00485106,0.02092387
19,0.00021386689373476087,1,5.53023107,5.39617761,0.01404902,0.08901984,0.20342187,0.20067875,0.01371559,0.38709829,0.00481256,0.02065449
20,0.00020521868290270169,1,5.49716003,5.36495163,0.01202104,0.08235445,0.20408453,0.20131252,0.01386009,0.38428155,0.00464087,0.02127791
21,0.00019635254915624208,1,5.48725652,5.35569676,0.01089414,0.0835276,0.2042179,0.2014118,0.01403051,0.3822701,0.00440385,0.02192597
22,0.00018730348307472816,1,5.46858971,5.33774971,0.00989991,0.08542102,0.20565247,0.20279697,0.01427749,0.37926391,0.00449582,0.0218157
23,0.00017810719718785867,1,5.44731857,5.31769067,0.00871436,0.08325327,0.20386306,0.20099384,0.01434611,0.37760808,0.00425388,0.02174537
24,0.00016879998503464564,1,5.43480572,5.30581999,0.00806714,0.08385419,0.20239742,0.19948188,0.01457767,0.37587893,0.00412265,0.02234866
25,0.000159418577929397,1,5.40152963,5.2732811,0.00736802,0.08233137,0.20278595,0.19983141,0.01477271,0.37448183,0.00399714,0.02204255
26,0.00015,1,5.39379718,5.26617544,0.00682602,0.08255906,0.20334956,0.20036125,0.01494155,0.37214776,0.00392411,0.02238353
27,0.000140581422070603,1,5.37797785,5.25113404,0.00615572,0.07967557,0.20195869,0.19895529,0.015017,0.37152344,0.00382986,0.02252234
28,0.00013120001496535436,1,5.3640755,5.23700415,0.00590631,0.08529784,0.20465519,0.20161333,0.01520931,0.36903345,0.00397694,0.02299494
29,0.0001218928028121413,1,5.34632906,5.21979107,0.00547659,0.08596839,0.20398846,0.20091956,0.01534452,0.36746645,0.0038325,0.02305219
30,0.00011269651692527177,1,5.33910012,5.21363406,0.00499076,0.08025902,0.20608471,0.20301259,0.01536065,0.36528301,0.00356535,0.02319289
31,0.00010364745084375793,1,5.32454573,5.19960488,0.00457039,0.08097167,0.20549948,0.20242596,0.01536759,0.36355741,0.00352835,0.02336038
32,9.478131709729836e-05,1,5.31237605,5.18786675,0.00438557,0.08158919,0.20401721,0.2009129,0.01552157,0.36240631,0.00346604,0.02341009
33,8.61331062652391e-05,1,5.31266213,5.1880024,0.00417548,0.08500936,0.20492444,0.20179175,0.01566344,0.36127229,0.00366607,0.0236379
34,7.773694888474269e-05,1,5.28685993,5.16310081,0.00381581,0.08098858,0.20265002,0.19951739,0.01566315,0.36090563,0.00329266,0.02353456
35,6.962598075315047e-05,1,5.28344796,5.1599262,0.00368917,0.08196318,0.20603031,0.20288976,0.01570278,0.35841217,0.00334825,0.02340228
36,6.183221215612905e-05,1,5.28819677,5.16468113,0.00342188,0.08036003,0.20743852,0.20427519,0.01581662,0.35868978,0.00324003,0.02367181
37,5.438640153769654e-05,1,5.27560801,5.15269346,0.00323024,0.07913441,0.20584941,0.2026959,0.01576755,0.35741269,0.00315858,0.02413376
38,4.73179341106967e-05,1,5.26431399,5.14151725,0.00313284,0.08012189,0.20592958,0.20275799,0.0158579,0.35667883,0.00304586,0.02416771
39,4.0654705886788306e-05,1,5.25421794,5.13120367,0.00300635,0.08121477,0.20799781,0.20482,0.01588903,0.35646702,0.003055,0.0241072
