epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,49.8888,0.90798,1.06827,1.16979,0.73008,0.79029,0.81552,0.69286,0.84803,0.88745,1.18218,0.000416175,0.000416175,0.000416175
29,51.632,0.90699,1.12282,1.16402,0.93662,0.75368,0.85878,0.71051,0.86092,0.96883,1.16293,0.000410262,0.000410262,0.000410262
30,53.4307,0.87026,1.01093,1.17669,0.83849,0.80687,0.852,0.69932,0.84802,0.95835,1.17988,0.000404194,0.000404194,0.000404194
31,55.156,0.92571,1.09036,1.18078,0.78489,0.77522,0.83245,0.70967,0.79234,0.93685,1.15456,0.000397977,0.000397977,0.000397977
32,56.9206,0.91917,1.10342,1.17567,0.87072,0.79257,0.8577,0.7066,0.82887,0.78978,1.16865,0.000391616,0.000391616,0.000391616
33,58.6828,0.86863,0.9987,1.16132,0.81743,0.79651,0.83821,0.69984,0.87924,0.86057,1.19062,0.000385117,0.000385117,0.000385117
34,60.4842,0.86822,0.98561,1.1801,0.90101,0.77129,0.84615,0.65718,0.89541,0.89646,1.24365,0.000378488,0.000378488,0.000378488
35,62.2177,0.88503,0.96659,1.16365,0.78206,0.80667,0.86685,0.69351,0.8476,0.8428,1.16861,0.000371734,0.000371734,0.000371734
36,64.0013,0.90541,1.04735,1.16742,0.84512,0.81369,0.86354,0.70526,0.86853,0.76953,1.20114,0.000364863,0.000364863,0.000364863
37,65.7438,0.82565,0.91292,1.13325,0.7552,0.84904,0.86663,0.71653,0.83329,0.79177,1.19101,0.00035788,0.00035788,0.00035788
38,67.5224,0.82549,0.89365,1.12588,0.84201,0.78203,0.87121,0.70421,0.84912,0.75503,1.17152,0.000350794,0.000350794,0.000350794
39,69.3215,0.88593,0.95772,1.16543,0.84419,0.83023,0.87175,0.72733,0.86294,0.73253,1.20996,0.000343611,0.000343611,0.000343611
40,71.2364,0.86327,0.88535,1.15751,0.87464,0.82717,0.86716,0.72116,0.81637,0.71386,1.1566,0.000336338,0.000336338,0.000336338
41,72.9459,0.8971,0.91121,1.15476,0.90111,0.83615,0.87031,0.72331,0.7876,0.71598,1.1337,0.000328982,0.000328982,0.000328982
42,74.6606,0.82683,0.87193,1.11384,0.85053,0.79061,0.83221,0.68648,0.83814,0.77018,1.17086,0.00032155,0.00032155,0.00032155
43,76.4598,0.80387,0.85061,1.13189,0.87754,0.81988,0.86778,0.69995,0.79615,0.74521,1.18222,0.000314051,0.000314051,0.000314051
44,78.2132,0.82158,0.8421,1.11634,0.863,0.79699,0.85207,0.71199,0.75192,0.78747,1.14351,0.00030649,0.00030649,0.00030649
45,79.8886,0.82045,0.82438,1.13052,0.80694,0.79208,0.83055,0.71805,0.78196,0.75677,1.11442,0.000298877,0.000298877,0.000298877
46,81.6266,0.82782,0.86308,1.13584,0.81914,0.80129,0.8623,0.71987,0.78749,0.78021,1.13858,0.000291218,0.000291218,0.000291218
47,83.3101,0.83147,0.81218,1.11584,0.89593,0.76207,0.86051,0.73075,0.79656,0.80053,1.13866,0.00028352,0.00028352,0.00028352
48,85.1119,0.79898,0.83469,1.1137,0.82698,0.81786,0.85722,0.72979,0.83096,0.81139,1.20974,0.000275792,0.000275792,0.000275792
49,86.9085,0.81008,0.79085,1.10602,0.84406,0.7977,0.85465,0.70755,0.84661,0.83556,1.23423,0.000268041,0.000268041,0.000268041
50,88.6792,0.78332,0.78143,1.10992,0.90581,0.79798,0.84909,0.73099,0.72401,0.76354,1.14233,0.000260274,0.000260274,0.000260274
51,90.4042,0.76981,0.70951,1.10736,0.8217,0.84529,0.85715,0.72025,0.75489,0.79139,1.11063,0.0002525,0.0002525,0.0002525
52,92.2021,0.8085,0.81288,1.16058,0.89191,0.80029,0.86081,0.72426,0.80894,0.66341,1.18365,0.000244726,0.000244726,0.000244726
53,93.9419,0.76724,0.71732,1.10746,0.90496,0.80574,0.88205,0.70605,0.82885,0.67191,1.18154,0.000236959,0.000236959,0.000236959
54,95.6155,0.77794,0.77095,1.11351,0.83219,0.8497,0.87954,0.69463,0.8685,0.69433,1.17755,0.000229208,0.000229208,0.000229208
55,97.3275,0.77285,0.75267,1.11054,0.85416,0.82077,0.85515,0.7167,0.79656,0.75313,1.13977,0.00022148,0.00022148,0.00022148
56,99.0324,0.75947,0.75236,1.10518,0.87927,0.79883,0.85533,0.72497,0.79468,0.79264,1.16165,0.000213782,0.000213782,0.000213782
57,100.808,0.78216,0.71709,1.10519,0.9017,0.80833,0.85393,0.73207,0.77805,0.77958,1.16415,0.000206123,0.000206123,0.000206123
58,102.554,0.74213,0.70764,1.07697,0.8904,0.80247,0.85636,0.74016,0.75329,0.88308,1.16564,0.00019851,0.00019851,0.00019851
59,104.277,0.76517,0.75784,1.09102,0.8719,0.79668,0.85946,0.73347,0.75644,0.81167,1.16288,0.000190949,0.000190949,0.000190949
60,106.016,0.77543,0.70327,1.10224,0.9058,0.81784,0.85082,0.72244,0.76311,0.80757,1.1375,0.00018345,0.00018345,0.00018345
61,107.744,0.67449,0.60793,1.05372,0.85415,0.83351,0.85028,0.73899,0.80384,0.73313,1.15076,0.000176018,0.000176018,0.000176018
62,109.547,0.73249,0.6745,1.07696,0.8788,0.82529,0.85126,0.74625,0.74661,0.77709,1.1259,0.000168662,0.000168662,0.000168662
63,111.304,0.74511,0.69112,1.08296,0.85004,0.84046,0.86341,0.75033,0.72166,0.79996,1.12004,0.000161389,0.000161389,0.000161389
64,113.026,0.71157,0.66867,1.06725,0.88598,0.84349,0.87931,0.75132,0.77207,0.7343,1.12921,0.000154206,0.000154206,0.000154206
65,114.767,0.71762,0.69189,1.05958,0.89194,0.80059,0.86522,0.73403,0.76946,0.77896,1.13411,0.00014712,0.00014712,0.00014712
66,116.508,0.71823,0.69073,1.05788,0.93087,0.78635,0.8671,0.7336,0.78203,0.76697,1.15888,0.000140137,0.000140137,0.000140137
67,118.22,0.7073,0.65958,1.06639,0.9213,0.7747,0.87936,0.75217,0.77649,0.78869,1.13522,0.000133266,0.000133266,0.000133266
68,119.951,0.70072,0.63027,1.03696,0.90832,0.81601,0.86862,0.75353,0.74607,0.81281,1.13627,0.000126512,0.000126512,0.000126512
69,121.68,0.70301,0.63196,1.05434,0.87767,0.82065,0.86426,0.75966,0.70951,0.85657,1.12206,0.000119883,0.000119883,0.000119883
70,123.515,0.69911,0.67987,1.05354,0.92553,0.80558,0.86006,0.75061,0.70352,0.84526,1.10831,0.000113384,0.000113384,0.000113384
71,125.221,0.68508,0.63871,1.05834,0.91071,0.80029,0.86364,0.75679,0.70086,0.85975,1.11342,0.000107023,0.000107023,0.000107023
72,127.017,0.6865,0.61944,1.05789,0.88252,0.82711,0.86735,0.75762,0.72992,0.8397,1.1214,0.000100806,0.000100806,0.000100806
73,128.769,0.674,0.60731,1.04516,0.91642,0.81433,0.86799,0.74545,0.74125,0.80583,1.12719,9.47376e-05,9.47376e-05,9.47376e-05
74,130.524,0.66024,0.60381,1.05161,0.87707,0.82399,0.8765,0.76257,0.73122,0.77924,1.13176,8.88253e-05,8.88253e-05,8.88253e-05
75,132.319,0.67609,0.64274,1.06049,0.90391,0.81496,0.86442,0.75294,0.71188,0.77373,1.11668,8.30746e-05,8.30746e-05,8.30746e-05
76,134.023,0.66657,0.58158,1.04795,0.87541,0.83519,0.86355,0.75676,0.70521,0.758,1.12003,7.74911e-05,7.74911e-05,7.74911e-05
77,135.73,0.66746,0.59589,1.05345,0.93629,0.7988,0.86431,0.75849,0.70964,0.76612,1.11751,7.20803e-05,7.20803e-05,7.20803e-05
78,137.452,0.66323,0.61048,1.05273,0.8647,0.81834,0.86567,0.75513,0.70633,0.79498,1.12163,6.68475e-05,6.68475e-05,6.68475e-05
79,139.208,0.62351,0.60333,1.01377,0.91097,0.81643,0.87367,0.75305,0.7177,0.77981,1.11457,6.1798e-05,6.1798e-05,6.1798e-05
80,140.988,0.60572,0.56701,1.01635,0.88704,0.79708,0.87707,0.76158,0.73586,0.79307,1.11485,5.69366e-05,5.69366e-05,5.69366e-05
81,142.728,0.64031,0.63055,1.04642,0.90799,0.8295,0.88107,0.7536,0.7389,0.74854,1.11937,5.22683e-05,5.22683e-05,5.22683e-05
82,144.481,0.65774,0.63015,1.05202,0.90085,0.81882,0.87994,0.75584,0.73897,0.76263,1.12092,4.77976e-05,4.77976e-05,4.77976e-05
83,146.209,0.63184,0.61042,1.02873,0.90525,0.8201,0.8803,0.75364,0.74212,0.76948,1.13308,4.35288e-05,4.35288e-05,4.35288e-05
84,148.042,0.62774,0.57577,1.03321,0.91104,0.82979,0.87714,0.76007,0.74,0.7538,1.13496,3.94663e-05,3.94663e-05,3.94663e-05
85,149.755,0.64226,0.61189,1.04019,0.92266,0.8249,0.87948,0.75777,0.74214,0.74791,1.13994,3.56141e-05,3.56141e-05,3.56141e-05
86,151.464,0.66377,0.64435,1.05775,0.9118,0.82589,0.87933,0.76182,0.74636,0.75409,1.14097,3.19759e-05,3.19759e-05,3.19759e-05
87,153.193,0.62764,0.57498,1.03741,0.89421,0.82859,0.876,0.75721,0.71072,0.80481,1.12821,2.85553e-05,2.85553e-05,2.85553e-05
88,154.908,0.62646,0.63935,1.0348,0.91768,0.82756,0.87663,0.76066,0.70098,0.79457,1.12657,2.53557e-05,2.53557e-05,2.53557e-05
89,156.686,0.62804,0.57938,1.03628,0.8925,0.83529,0.87608,0.7576,0.69551,0.78723,1.12412,2.23803e-05,2.23803e-05,2.23803e-05
90,158.383,0.65807,0.58408,1.03594,0.90366,0.83368,0.87183,0.75636,0.69377,0.78943,1.12402,1.9632e-05,1.9632e-05,1.9632e-05
91,169.705,0.52635,0.55264,0.96312,0.88871,0.83529,0.87675,0.76132,0.71241,0.80351,1.13168,1.71135e-05,1.71135e-05,1.71135e-05
92,171.456,0.53896,0.49953,0.96166,0.87835,0.83909,0.88045,0.76802,0.74235,0.80839,1.14308,1.48273e-05,1.48273e-05,1.48273e-05
93,173.168,0.53293,0.52536,0.96031,0.87184,0.85522,0.88368,0.76983,0.74989,0.82134,1.14825,1.27757e-05,1.27757e-05,1.27757e-05
94,174.914,0.53635,0.54091,0.96484,0.87653,0.85552,0.88143,0.76348,0.74697,0.83067,1.14661,1.09606e-05,1.09606e-05,1.09606e-05
95,176.603,0.54246,0.49598,0.97464,0.85926,0.84087,0.88011,0.7627,0.74465,0.83544,1.14365,9.38391e-06,9.38391e-06,9.38391e-06
96,178.3,0.52901,0.46928,0.96736,0.87902,0.83227,0.88067,0.76389,0.7446,0.82803,1.14155,8.04714e-06,8.04714e-06,8.04714e-06
97,179.979,0.49391,0.44328,0.9313,0.84377,0.85447,0.87525,0.75688,0.744,0.8266,1.14026,6.95161e-06,6.95161e-06,6.95161e-06
98,181.681,0.48765,0.43984,0.94265,0.85379,0.85074,0.87373,0.75795,0.74094,0.83452,1.13846,6.09841e-06,6.09841e-06,6.09841e-06
99,183.347,0.52292,0.48169,0.95635,0.87392,0.82851,0.87484,0.75676,0.73929,0.84066,1.13298,5.48838e-06,5.48838e-06,5.48838e-06
100,185.065,0.49855,0.44804,0.94876,0.8912,0.83223,0.87216,0.75567,0.72068,0.85123,1.11972,5.12213e-06,5.12213e-06,5.12213e-06
