epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,47.7733,1.06197,0.97378,1.28623,0.57399,0.55149,0.54299,0.30956,1.59573,1.69429,1.59376,0.000643101,0.000643101,0.000643101
43,48.8033,1.1204,0.87539,1.27043,0.56781,0.58124,0.59417,0.34136,1.54577,1.49051,1.55073,0.000628101,0.000628101,0.000628101
44,49.8676,1.0903,0.78602,1.23642,0.61938,0.61327,0.64264,0.37002,1.56087,1.37995,1.55759,0.000612981,0.000612981,0.000612981
45,50.99,1.13913,0.90504,1.28205,0.67854,0.61327,0.69183,0.40612,1.50773,1.39282,1.5019,0.000597754,0.000597754,0.000597754
46,52.0448,1.16649,0.99251,1.28293,0.69255,0.59725,0.69686,0.41012,1.49458,1.35174,1.4981,0.000582435,0.000582435,0.000582435
47,53.129,1.13715,0.90575,1.26227,0.66848,0.6659,0.71898,0.42806,1.45807,1.15059,1.46966,0.00056704,0.00056704,0.00056704
48,54.2009,1.14651,0.88717,1.28261,0.69072,0.67048,0.72017,0.42206,1.53328,1.16197,1.53104,0.000551584,0.000551584,0.000551584
49,55.2793,1.06252,0.78136,1.22959,0.70783,0.64989,0.70325,0.41884,1.49925,1.21199,1.49646,0.000536081,0.000536081,0.000536081
50,56.3613,1.10597,0.89184,1.27787,0.6769,0.65217,0.70386,0.41227,1.48043,1.1851,1.49016,0.000520548,0.000520548,0.000520548
51,57.4281,0.98706,0.7277,1.19185,0.76681,0.59039,0.68979,0.39382,1.56236,1.23819,1.56473,0.000505,0.000505,0.000505
52,58.4963,1.00647,0.78528,1.20404,0.67442,0.64073,0.68191,0.39599,1.50349,1.15916,1.49892,0.000489452,0.000489452,0.000489452
53,59.5578,1.02719,0.70923,1.20316,0.69213,0.60704,0.67651,0.37801,1.56419,1.21174,1.5292,0.000473919,0.000473919,0.000473919
54,60.6875,1.06409,0.76058,1.22236,0.61501,0.59039,0.61864,0.3607,1.5073,1.44312,1.49178,0.000458416,0.000458416,0.000458416
55,61.7485,1.04412,0.81441,1.19165,0.66505,0.50887,0.60981,0.36184,1.52825,1.43519,1.51074,0.00044296,0.00044296,0.00044296
56,62.797,1.06009,0.75908,1.21893,0.61071,0.627,0.64222,0.38575,1.5033,1.35681,1.46696,0.000427565,0.000427565,0.000427565
57,63.8575,1.03844,0.73328,1.18138,0.74569,0.62403,0.70729,0.42367,1.50203,1.15042,1.48047,0.000412246,0.000412246,0.000412246
58,64.9418,1.02384,0.73101,1.20779,0.71412,0.6476,0.72548,0.42613,1.49059,1.11653,1.46765,0.000397019,0.000397019,0.000397019
59,66.0275,1.00251,0.71832,1.18342,0.67387,0.64306,0.69947,0.4084,1.51754,1.15667,1.48614,0.000381899,0.000381899,0.000381899
60,67.0926,1.0266,0.73446,1.16499,0.72834,0.65446,0.73758,0.43807,1.47061,1.13513,1.45887,0.000366899,0.000366899,0.000366899
61,68.139,0.94837,0.69511,1.12875,0.78618,0.58896,0.73392,0.42743,1.49572,1.18012,1.48832,0.000352037,0.000352037,0.000352037
62,69.2574,1.04735,0.8132,1.2013,0.65129,0.62399,0.687,0.39471,1.53039,1.31424,1.54459,0.000337325,0.000337325,0.000337325
63,70.3019,0.95399,0.70319,1.16292,0.76633,0.61098,0.7324,0.43657,1.4728,1.08936,1.4814,0.000322778,0.000322778,0.000322778
64,71.3584,0.87831,0.74406,1.12718,0.77587,0.65446,0.77175,0.46566,1.43225,1.01982,1.44484,0.000308412,0.000308412,0.000308412
65,72.4149,0.94672,0.64696,1.13401,0.78085,0.62471,0.74122,0.44396,1.49041,1.05123,1.49479,0.000294239,0.000294239,0.000294239
66,73.4731,1.02314,0.77744,1.16863,0.7428,0.65217,0.74032,0.43292,1.49658,1.09272,1.49006,0.000280275,0.000280275,0.000280275
67,74.5294,0.90539,0.63857,1.14362,0.71895,0.69565,0.7573,0.4525,1.4494,1.06986,1.45174,0.000266532,0.000266532,0.000266532
68,75.5761,0.94644,0.67414,1.1325,0.69604,0.67963,0.72803,0.42782,1.46982,1.22662,1.45972,0.000253024,0.000253024,0.000253024
69,76.6255,0.98848,0.68326,1.21671,0.66226,0.67963,0.72176,0.4294,1.44963,1.2283,1.45864,0.000239766,0.000239766,0.000239766
70,77.6788,0.96617,0.6548,1.14421,0.66638,0.6902,0.74119,0.44738,1.43399,1.10942,1.44991,0.000226769,0.000226769,0.000226769
71,78.8181,0.8925,0.62263,1.10766,0.72612,0.6067,0.72872,0.43877,1.44241,1.18138,1.45945,0.000214046,0.000214046,0.000214046
72,79.8857,0.96255,0.68801,1.14748,0.73476,0.6087,0.70949,0.4257,1.44711,1.30378,1.47474,0.000201611,0.000201611,0.000201611
73,80.9319,0.90584,0.72103,1.13396,0.72206,0.61327,0.70161,0.41671,1.45988,1.43435,1.49665,0.000189475,0.000189475,0.000189475
74,82.0187,0.92945,0.62652,1.1397,0.69816,0.6775,0.73128,0.43065,1.45076,1.26739,1.48203,0.000177651,0.000177651,0.000177651
75,83.0847,0.90792,0.65282,1.10958,0.75732,0.64989,0.76225,0.45606,1.43644,1.0411,1.46593,0.000166149,0.000166149,0.000166149
76,84.1374,0.87468,0.59941,1.11299,0.73008,0.67465,0.76054,0.45414,1.44674,1.02199,1.46779,0.000154982,0.000154982,0.000154982
77,85.2127,0.90345,0.66466,1.17586,0.72393,0.69008,0.75629,0.45557,1.45049,1.09967,1.47236,0.000144161,0.000144161,0.000144161
78,86.2626,0.8732,0.6261,1.12396,0.74113,0.6879,0.75867,0.45804,1.43656,1.11136,1.46973,0.000133695,0.000133695,0.000133695
79,87.3823,0.86521,0.63994,1.14138,0.72155,0.6865,0.74755,0.44931,1.45399,1.13849,1.47824,0.000123596,0.000123596,0.000123596
80,88.461,0.91395,0.64923,1.13392,0.77736,0.6312,0.73742,0.44464,1.45158,1.17409,1.47661,0.000113873,0.000113873,0.000113873
81,89.4896,0.9247,0.67909,1.17445,0.71483,0.69565,0.74729,0.45008,1.44229,1.12409,1.47084,0.000104537,0.000104537,0.000104537
82,90.5136,0.94638,0.79335,1.12605,0.71132,0.70481,0.75325,0.45145,1.45277,1.10091,1.47412,9.55951e-05,9.55951e-05,9.55951e-05
