epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
18,0.000222263,1,4.74513085,4.71789297,0.0248051,0.02486219,0.17310116,0.17000519,0.01547984,0,0,0
19,0.000213867,1,4.73574297,4.70920309,0.02294848,0.02475198,0.17180101,0.16862316,0.01588927,0,0,0
20,0.000205219,1,4.69876237,4.67266104,0.02102065,0.02421908,0.17373211,0.17047642,0.01627846,0,0,0
21,0.000196353,1,4.68310501,4.6575635,0.01923427,0.0237961,0.1739161,0.17061319,0.01651455,0,0,0
22,0.000187303,1,4.66421225,4.63919052,0.01761596,0.02295254,0.17441638,0.17106294,0.01676718,0,0,0
23,0.000178107,1,4.64295257,4.61827896,0.01672558,0.02308435,0.17347506,0.17005735,0.01708852,0,0,0
24,0.0001688,1,4.63221578,4.60773903,0.01572052,0.02302739,0.17457878,0.17107959,0.01749591,0,0,0
25,0.000159419,1,4.61018196,4.58599503,0.01492383,0.02279483,0.17430285,0.17073437,0.01784242,0,0,0
26,0.00015,1,4.59753072,4.57342487,0.01425687,0.0224721,0.17581569,0.17220533,0.01805182,0,0,0
27,0.000140581,1,4.58963791,4.56578328,0.01318119,0.02208573,0.1769171,0.17326959,0.01823758,0,0,0
28,0.0001312,1,4.57007711,4.54658954,0.01263946,0.02185308,0.17510411,0.17138606,0.01859024,0,0,0
29,0.000121893,1,4.57335539,4.54963551,0.01225762,0.02194515,0.17848103,0.1746668,0.01907115,0,0,0
30,0.000112697,1,4.54051676,4.51725122,0.01164378,0.02153586,0.17618784,0.17235916,0.01914341,0,0,0
31,0.000103647,1,4.53288016,4.50976424,0.01072582,0.02099261,0.17798938,0.17413166,0.01928861,0,0,0
32,9.478131709729836e-05,1,4.52435399,4.50146499,0.01034215,0.02095409,0.17690926,0.17305097,0.01929141,0,0,0
33,8.61331062652391e-05,1,4.5223652,4.49956883,0.00964275,0.02027073,0.17876453,0.17487033,0.01947096,0,0,0
34,7.773694888474269e-05,1,4.51892452,4.49594316,0.0095669,0.02057818,0.18053476,0.1765984,0.0196818,0,0,0
35,6.962598075315047e-05,1,4.4997039,4.47693701,0.00897406,0.02017914,0.18056755,0.17660347,0.01982041,0,0,0
36,6.183221215612905e-05,1,4.49277493,4.47003286,0.00863651,0.01986569,0.1816453,0.17764131,0.02001996,0,0,0
37,5.438640153769654e-05,1,4.48454913,4.46173091,0.00866573,0.02025735,0.18192727,0.17789635,0.0201546,0,0,0
38,4.73179341106967e-05,1,4.48188379,4.459131,0.0080915,0.01965624,0.18359684,0.17956211,0.02017364,0,0,0
39,4.0654705886788306e-05,1,4.47204632,4.44932355,0.00799943,0.01989589,0.18333379,0.17924128,0.02046253,0,0,0
40,3.4423013583631635e-05,1,4.46335006,4.44083637,0.00746883,0.01920525,0.18352534,0.17941774,0.02053795,0,0,0
41,2.86474508437579e-05,1,4.45330732,4.4308262,0.00752815,0.01947618,0.18274989,0.17863506,0.02057414,0,0,0
42,2.3350811174697774e-05,1,4.4512707,4.42892114,0.00695316,0.0189286,0.18370744,0.17956995,0.02068748,0,0,0
43,1.8553997993420465e-05,1,4.44149141,4.41888694,0.00702696,0.01916658,0.18579765,0.18162028,0.02088684,0,0,0
44,1.42759421300971e-05,1,4.44212635,4.41961509,0.00678083,0.01906165,0.18570841,0.18148488,0.02111767,0,0,0
45,1.05335271167623e-05,1,4.43502078,4.41246837,0.00673001,0.0192101,0.18612395,0.18190532,0.02109315,0,0,0
46,7.341522555726972e-06,1,4.43301062,4.41017654,0.00672512,0.01917223,0.18899331,0.18473973,0.0212679,0,0,0
47,4.712525830705356e-06,1,4.43365979,4.41133759,0.00633004,0.01881838,0.18541372,0.1811596,0.0212706,0,0,0
48,2.656912390696692e-06,1,4.4390299,4.41647346,0.0061859,0.01879707,0.18820953,0.18396349,0.02123017,0,0,0
49,1.1827948028283352e-06,1,4.41834431,4.3958401,0.00614017,0.01904426,0.18757758,0.18329325,0.02142165,0,0,0
50,2.9599073575926616e-07,1,4.42841129,4.40599052,0.00616843,0.01902636,0.18667627,0.18239689,0.0213969,0,0,0
