epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
41,2.86474508437579e-05,1,4.39351434,4.36975541,0.00676403,0.04812408,0.16917329,0.16511693,0.02028179,0,0,0
42,2.3350811174697774e-05,1,4.40308211,4.37915557,0.00672784,0.04833951,0.17074235,0.16665718,0.02042584,0,0,0
43,1.8553997993420465e-05,1,4.38385916,4.35983127,0.00655348,0.04818102,0.17243729,0.16832029,0.02058495,0,0,0
44,1.42759421300971e-05,1,4.38777901,4.3641572,0.00640716,0.04754929,0.16944761,0.165309,0.02069305,0,0,0
45,1.05335271167623e-05,1,4.38197291,4.3582521,0.00617314,0.04777996,0.17090835,0.16677783,0.02065258,0,0,0
46,7.341522555726972e-06,1,4.37555439,4.35177154,0.0060599,0.04731467,0.17233426,0.168171,0.0208163,0,0,0
47,4.712525830705356e-06,1,4.36862178,4.34480733,0.00596828,0.04669258,0.17354706,0.16936505,0.02091006,0,0,0
48,2.656912390696692e-06,1,4.36896745,4.34540605,0.00576864,0.04649801,0.17180962,0.16762204,0.0209379,0,0,0
49,1.1827948028283352e-06,1,4.36731537,4.34373777,0.00577674,0.04702931,0.17141624,0.16723295,0.0209164,0,0,0
50,2.9599073575926616e-07,1,4.36582604,4.34221363,0.00563534,0.04651001,0.17270785,0.16853096,0.02088446,0,0,0
