epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,51.6489,0.76188,0.70093,1.11099,0.8883,0.82012,0.87885,0.69862,0.85123,0.69083,1.24537,0.000643101,0.000643101,0.000643101
43,52.8491,0.75116,0.68651,1.1308,0.89123,0.81212,0.89014,0.69928,0.86301,0.83551,1.24788,0.000628101,0.000628101,0.000628101
44,54.0834,0.76496,0.67784,1.11824,0.93013,0.78419,0.87304,0.69386,0.85092,0.70244,1.24149,0.000612981,0.000612981,0.000612981
45,55.2657,0.74338,0.67123,1.12721,0.92034,0.83494,0.88429,0.73454,0.80118,0.67047,1.20443,0.000597754,0.000597754,0.000597754
46,56.504,0.75776,0.68392,1.134,0.8585,0.7447,0.87569,0.7196,0.84431,0.81389,1.23739,0.000582435,0.000582435,0.000582435
47,57.7038,0.75358,0.68142,1.11237,0.77248,0.76976,0.87597,0.69164,0.88541,0.99937,1.25866,0.00056704,0.00056704,0.00056704
48,58.8946,0.73554,0.68532,1.11169,0.93806,0.86402,0.89212,0.73454,0.82384,0.63497,1.20931,0.000551584,0.000551584,0.000551584
49,60.1062,0.74747,0.68464,1.10427,0.93155,0.8401,0.89155,0.71939,0.79226,0.6806,1.15394,0.000536081,0.000536081,0.000536081
50,61.322,0.73717,0.629,1.11092,0.88567,0.86678,0.88332,0.74125,0.76559,0.65613,1.14592,0.000520548,0.000520548,0.000520548
51,62.5549,0.71518,0.6053,1.10351,0.93935,0.8695,0.89537,0.73583,0.75606,0.62911,1.13866,0.000505,0.000505,0.000505
52,63.8042,0.73432,0.68281,1.15118,0.94727,0.879,0.90427,0.74303,0.78307,0.60384,1.16302,0.000489452,0.000489452,0.000489452
53,65.0009,0.70948,0.61182,1.10677,0.95986,0.86978,0.93358,0.74861,0.81867,0.65759,1.19856,0.000473919,0.000473919,0.000473919
54,66.2002,0.72928,0.63888,1.10623,0.89358,0.85529,0.88799,0.72485,0.79825,0.66242,1.20538,0.000458416,0.000458416,0.000458416
55,67.417,0.71385,0.59547,1.09375,0.94235,0.85239,0.92167,0.73516,0.77749,0.6298,1.18636,0.00044296,0.00044296,0.00044296
56,68.6495,0.70367,0.59925,1.0986,0.93196,0.80631,0.87514,0.72713,0.81822,0.61737,1.22395,0.000427565,0.000427565,0.000427565
57,69.8785,0.68508,0.57638,1.08276,0.95837,0.82872,0.89759,0.71361,0.84294,0.61388,1.24102,0.000412246,0.000412246,0.000412246
58,71.0799,0.6766,0.58655,1.06611,0.91568,0.85417,0.89276,0.71512,0.79788,0.58201,1.21611,0.000397019,0.000397019,0.000397019
59,72.2865,0.70165,0.60876,1.08602,0.8818,0.91803,0.92499,0.73253,0.78822,0.60003,1.19249,0.000381899,0.000381899,0.000381899
60,73.5399,0.70238,0.58613,1.08892,0.93086,0.87154,0.89769,0.73152,0.82076,0.59272,1.2416,0.000366899,0.000366899,0.000366899
61,74.7056,0.64278,0.52732,1.05954,0.93547,0.8498,0.90769,0.74882,0.8132,0.59115,1.23947,0.000352037,0.000352037,0.000352037
62,75.8846,0.66292,0.55399,1.06485,0.92795,0.87529,0.89931,0.73366,0.76007,0.56477,1.20064,0.000337325,0.000337325,0.000337325
63,77.0669,0.67719,0.55853,1.08229,0.91472,0.88383,0.89229,0.74182,0.72124,0.56611,1.17709,0.000322778,0.000322778,0.000322778
64,78.2429,0.65018,0.55,1.06431,0.94321,0.83653,0.87569,0.73134,0.78489,0.59754,1.21437,0.000308412,0.000308412,0.000308412
65,79.4473,0.67017,0.54509,1.06602,0.90964,0.85529,0.87335,0.72497,0.81512,0.64558,1.23487,0.000294239,0.000294239,0.000294239
66,80.6612,0.67029,0.54223,1.05588,0.95213,0.86971,0.88842,0.72339,0.84066,0.65364,1.26416,0.000280275,0.000280275,0.000280275
67,81.8281,0.65687,0.54683,1.06284,0.95998,0.85686,0.90015,0.74205,0.76806,0.64282,1.18272,0.000266532,0.000266532,0.000266532
68,83.0975,0.64127,0.53315,1.03934,0.9551,0.85529,0.8946,0.7516,0.7417,0.62142,1.17057,0.000253024,0.000253024,0.000253024
69,84.266,0.64808,0.53256,1.05187,0.92039,0.84938,0.90071,0.76054,0.73707,0.6146,1.17052,0.000239766,0.000239766,0.000239766
70,85.4998,0.63483,0.552,1.04194,0.91903,0.85529,0.90013,0.75436,0.74838,0.60936,1.17229,0.000226769,0.000226769,0.000226769
71,86.7007,0.62115,0.51141,1.05184,0.91464,0.85529,0.90306,0.74234,0.78027,0.58779,1.20626,0.000214046,0.000214046,0.000214046
72,87.8888,0.62025,0.51254,1.04868,0.92315,0.84529,0.89882,0.7483,0.77455,0.60154,1.20171,0.000201611,0.000201611,0.000201611
73,89.0699,0.59834,0.49171,1.03263,0.92189,0.85397,0.9047,0.75757,0.76178,0.593,1.1776,0.000189475,0.000189475,0.000189475
74,90.2499,0.61698,0.50276,1.05492,0.94709,0.83529,0.89768,0.7427,0.78556,0.59124,1.21235,0.000177651,0.000177651,0.000177651
75,91.4203,0.60913,0.50432,1.04459,0.95546,0.85362,0.89502,0.74506,0.77921,0.60174,1.21707,0.000166149,0.000166149,0.000166149
76,92.6327,0.59614,0.48158,1.03208,0.96092,0.85176,0.89421,0.74891,0.73574,0.62201,1.16178,0.000154982,0.000154982,0.000154982
77,93.8308,0.59849,0.48341,1.04104,0.94911,0.83975,0.88498,0.75183,0.74211,0.62671,1.16385,0.000144161,0.000144161,0.000144161
78,95.004,0.61224,0.50266,1.04666,0.95926,0.84341,0.89445,0.75015,0.75146,0.63507,1.17135,0.000133695,0.000133695,0.000133695
79,96.2224,0.59649,0.48516,1.02542,0.95835,0.84184,0.89433,0.75123,0.76254,0.62556,1.16944,0.000123596,0.000123596,0.000123596
80,97.4468,0.55891,0.46269,1.00982,0.95072,0.84529,0.90004,0.74818,0.76327,0.59462,1.17038,0.000113873,0.000113873,0.000113873
81,98.6552,0.58544,0.47564,1.03725,0.95342,0.84529,0.90344,0.7479,0.75456,0.58766,1.18029,0.000104537,0.000104537,0.000104537
82,99.8099,0.60463,0.50197,1.04308,0.96135,0.86334,0.90802,0.74389,0.75049,0.58387,1.18613,9.55951e-05,9.55951e-05,9.55951e-05
83,101.009,0.59539,0.49081,1.03356,0.9386,0.86772,0.9122,0.75061,0.75054,0.57648,1.18846,8.70577e-05,8.70577e-05,8.70577e-05
84,102.247,0.58186,0.48256,1.03091,0.9437,0.86702,0.91221,0.76535,0.74648,0.57534,1.18804,7.89327e-05,7.89327e-05,7.89327e-05
85,103.467,0.57304,0.47353,1.0352,0.93808,0.85586,0.90996,0.76355,0.7556,0.57221,1.18842,7.12282e-05,7.12282e-05,7.12282e-05
86,104.644,0.61809,0.50581,1.05089,0.94349,0.84529,0.90969,0.75789,0.75089,0.56673,1.18496,6.39518e-05,6.39518e-05,6.39518e-05
87,105.848,0.57901,0.47362,1.0313,0.94249,0.84529,0.90629,0.75467,0.74547,0.55767,1.18115,5.71106e-05,5.71106e-05,5.71106e-05
88,107.066,0.56978,0.47669,1.02598,0.94551,0.84453,0.90393,0.75357,0.74667,0.56032,1.18305,5.07115e-05,5.07115e-05,5.07115e-05
89,108.265,0.58149,0.47133,1.03291,0.94509,0.85302,0.90726,0.74793,0.75108,0.55476,1.18182,4.47606e-05,4.47606e-05,4.47606e-05
90,109.446,0.59182,0.4762,1.01556,0.94163,0.85453,0.90671,0.74677,0.75015,0.55043,1.18333,3.9264e-05,3.9264e-05,3.9264e-05
91,120.073,0.51831,0.45884,0.98144,0.93031,0.85772,0.90426,0.74962,0.75056,0.59108,1.18337,3.4227e-05,3.4227e-05,3.4227e-05
92,121.282,0.50319,0.43721,0.96583,0.9377,0.85247,0.89584,0.74652,0.75766,0.62124,1.18652,2.96546e-05,2.96546e-05,2.96546e-05
93,122.459,0.49373,0.40291,0.95651,0.92189,0.8562,0.89634,0.7489,0.75826,0.63149,1.18612,2.55513e-05,2.55513e-05,2.55513e-05
94,123.64,0.50207,0.44251,0.96368,0.91207,0.85631,0.8945,0.74637,0.76619,0.63914,1.18884,2.19212e-05,2.19212e-05,2.19212e-05
95,124.824,0.48401,0.4201,0.95628,0.92617,0.8549,0.9021,0.74628,0.79915,0.63101,1.23349,1.87678e-05,1.87678e-05,1.87678e-05
96,126.005,0.47456,0.41073,0.95282,0.9454,0.8543,0.89719,0.74939,0.7992,0.63441,1.23069,1.60943e-05,1.60943e-05,1.60943e-05
97,127.144,0.4613,0.38754,0.93122,0.94384,0.85379,0.90426,0.74896,0.78976,0.61787,1.22808,1.39032e-05,1.39032e-05,1.39032e-05
98,128.278,0.46556,0.38152,0.95985,0.93826,0.85391,0.89854,0.75098,0.77944,0.61117,1.22043,1.21968e-05,1.21968e-05,1.21968e-05
99,129.426,0.47883,0.4004,0.94911,0.93892,0.85343,0.90199,0.75342,0.7466,0.61166,1.18123,1.09768e-05,1.09768e-05,1.09768e-05
100,130.643,0.45898,0.3753,0.93697,0.93733,0.85328,0.90528,0.75555,0.73786,0.6057,1.177,1.02443e-05,1.02443e-05,1.02443e-05
