epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,64.5364,1.11068,1.17611,1.24276,0.73968,0.54461,0.6599,0.42199,1.41785,1.52979,1.40194,0.000643101,0.000643101,0.000643101
43,65.8817,1.13573,1.10715,1.22759,0.6331,0.59514,0.60712,0.37659,1.43461,1.74552,1.43062,0.000628101,0.000628101,0.000628101
44,67.2449,1.10904,1.11956,1.22625,0.69342,0.55537,0.62978,0.38631,1.45873,1.61068,1.45567,0.000612981,0.000612981,0.000612981
45,68.5789,1.0925,1.10097,1.23918,0.6128,0.6385,0.60588,0.36884,1.46953,1.72145,1.46839,0.000597754,0.000597754,0.000597754
46,69.8939,1.10178,1.13962,1.23674,0.60196,0.61105,0.58491,0.34974,1.43656,1.72749,1.43562,0.000582435,0.000582435,0.000582435
47,71.2488,1.06681,1.08519,1.21014,0.67275,0.59935,0.66185,0.38658,1.45829,1.45674,1.41281,0.00056704,0.00056704,0.00056704
48,72.5733,1.08083,1.03804,1.21824,0.697,0.61251,0.70823,0.42193,1.47159,1.40216,1.42694,0.000551584,0.000551584,0.000551584
49,73.8852,1.05488,1.02487,1.19018,0.69563,0.57067,0.68108,0.42819,1.46819,1.53044,1.43383,0.000536081,0.000536081,0.000536081
50,75.3141,1.0666,1.0112,1.22176,0.67254,0.64149,0.69005,0.44488,1.45614,1.54729,1.43413,0.000520548,0.000520548,0.000520548
51,76.7375,1.04656,0.99252,1.20018,0.64831,0.67257,0.67826,0.42913,1.43891,1.53578,1.4265,0.000505,0.000505,0.000505
52,78.0701,1.07223,1.01957,1.22151,0.6225,0.64866,0.65348,0.40214,1.46193,1.5777,1.45668,0.000489452,0.000489452,0.000489452
53,79.4384,1.06334,1.01009,1.20271,0.64395,0.6371,0.67478,0.41593,1.43151,1.69436,1.43113,0.000473919,0.000473919,0.000473919
54,80.822,1.04826,1.03203,1.2192,0.64122,0.62084,0.64827,0.39382,1.45886,1.742,1.43455,0.000458416,0.000458416,0.000458416
55,82.1813,1.03146,0.97321,1.18359,0.78614,0.54721,0.69948,0.42132,1.45215,1.46333,1.42125,0.00044296,0.00044296,0.00044296
56,83.516,1.01819,0.95747,1.18774,0.67704,0.59367,0.6625,0.41578,1.42102,1.54475,1.40265,0.000427565,0.000427565,0.000427565
57,84.8252,1.00806,0.95535,1.19326,0.67814,0.61393,0.65337,0.41335,1.42516,1.53514,1.407,0.000412246,0.000412246,0.000412246
58,86.2156,1.00609,0.93995,1.15697,0.64853,0.64222,0.68323,0.42937,1.43495,1.50408,1.40275,0.000397019,0.000397019,0.000397019
59,87.5439,0.98909,0.92206,1.15764,0.66881,0.66107,0.6714,0.41575,1.44988,1.45279,1.41504,0.000381899,0.000381899,0.000381899
60,88.8926,0.99769,0.99819,1.18698,0.72051,0.59569,0.68526,0.43276,1.45555,1.48533,1.44866,0.000366899,0.000366899,0.000366899
61,90.2356,0.99285,0.95308,1.16401,0.61613,0.70651,0.68159,0.43904,1.45102,1.54496,1.45096,0.000352037,0.000352037,0.000352037
62,91.5921,0.95912,0.90004,1.14623,0.69148,0.6484,0.68445,0.4282,1.43111,1.57497,1.42389,0.000337325,0.000337325,0.000337325
63,92.9273,0.9923,0.88437,1.15345,0.69497,0.63187,0.70489,0.43988,1.42761,1.46068,1.41018,0.000322778,0.000322778,0.000322778
64,94.2873,0.94918,0.89102,1.14569,0.76313,0.60913,0.71929,0.45584,1.45,1.44451,1.41454,0.000308412,0.000308412,0.000308412
65,95.6617,0.95787,0.88466,1.16445,0.65891,0.65388,0.70635,0.44231,1.46099,1.50555,1.44095,0.000294239,0.000294239,0.000294239
66,97.0589,0.93616,0.85485,1.1391,0.66912,0.72771,0.72067,0.44465,1.43848,1.45014,1.42689,0.000280275,0.000280275,0.000280275
67,98.4423,0.96655,0.88494,1.15203,0.65985,0.70592,0.69754,0.42548,1.43505,1.44082,1.4209,0.000266532,0.000266532,0.000266532
68,99.778,0.93819,0.82308,1.14252,0.6764,0.66415,0.68663,0.42073,1.4467,1.44,1.42801,0.000253024,0.000253024,0.000253024
69,101.13,0.94838,0.83715,1.13024,0.71103,0.60922,0.67405,0.42131,1.45858,1.4854,1.43129,0.000239766,0.000239766,0.000239766
70,102.487,0.91301,0.82872,1.1093,0.70182,0.62827,0.67153,0.41741,1.45486,1.53005,1.42634,0.000226769,0.000226769,0.000226769
71,103.812,0.93059,0.86689,1.14084,0.68268,0.64878,0.6902,0.43399,1.43608,1.55069,1.41063,0.000214046,0.000214046,0.000214046
72,105.211,0.91111,0.80738,1.11877,0.66574,0.66514,0.70105,0.43807,1.43081,1.51659,1.42277,0.000201611,0.000201611,0.000201611
73,106.571,0.90763,0.86986,1.11961,0.63798,0.66762,0.69483,0.42938,1.44564,1.50634,1.43696,0.000189475,0.000189475,0.000189475
74,107.984,0.9051,0.83132,1.12087,0.66515,0.67676,0.70193,0.43749,1.44538,1.49637,1.43538,0.000177651,0.000177651,0.000177651
75,109.337,0.89429,0.76954,1.11431,0.6595,0.66176,0.7003,0.43902,1.45269,1.44496,1.43426,0.000166149,0.000166149,0.000166149
76,110.686,0.8898,0.77786,1.11395,0.63385,0.70626,0.70698,0.45033,1.4514,1.42241,1.43359,0.000154982,0.000154982,0.000154982
77,112.005,0.90486,0.77772,1.12214,0.64008,0.69453,0.70467,0.44382,1.458,1.37211,1.44122,0.000144161,0.000144161,0.000144161
78,113.348,0.89297,0.78921,1.13537,0.71115,0.63411,0.70824,0.44063,1.46107,1.34447,1.44536,0.000133695,0.000133695,0.000133695
79,114.701,0.92788,0.80455,1.12214,0.68092,0.69506,0.72016,0.44535,1.447,1.39158,1.43806,0.000123596,0.000123596,0.000123596
80,116.03,0.93717,0.79654,1.12543,0.71931,0.64513,0.71018,0.43825,1.45115,1.42466,1.44702,0.000113873,0.000113873,0.000113873
81,117.348,0.87142,0.77339,1.12171,0.71268,0.65659,0.70591,0.42926,1.46238,1.41543,1.45132,0.000104537,0.000104537,0.000104537
82,118.71,0.87454,0.77684,1.10054,0.69771,0.66992,0.71615,0.43919,1.45543,1.36753,1.44422,9.55951e-05,9.55951e-05,9.55951e-05
83,120.054,0.86103,0.78193,1.09071,0.70985,0.6645,0.72713,0.45787,1.44597,1.31348,1.44292,8.70577e-05,8.70577e-05,8.70577e-05
84,121.403,0.90021,0.79759,1.11557,0.70322,0.68156,0.73736,0.46216,1.44112,1.30684,1.43778,7.89327e-05,7.89327e-05,7.89327e-05
85,122.794,0.84756,0.77637,1.11352,0.70276,0.70528,0.73279,0.44979,1.44837,1.30527,1.43647,7.12282e-05,7.12282e-05,7.12282e-05
86,124.133,0.90089,0.79855,1.11901,0.66043,0.7294,0.72405,0.44975,1.4449,1.30445,1.43573,6.39518e-05,6.39518e-05,6.39518e-05
87,125.531,0.86254,0.74789,1.1034,0.67409,0.72137,0.7253,0.45863,1.43653,1.31035,1.4319,5.71106e-05,5.71106e-05,5.71106e-05
88,126.908,0.8615,0.74996,1.11216,0.65985,0.71582,0.72292,0.45383,1.4345,1.31751,1.42871,5.07115e-05,5.07115e-05,5.07115e-05
89,128.286,0.80581,0.71635,1.06022,0.67132,0.70855,0.72208,0.44975,1.44151,1.33241,1.43436,4.47606e-05,4.47606e-05,4.47606e-05
90,129.652,0.89332,0.78656,1.10557,0.67408,0.71169,0.7289,0.45457,1.44152,1.3175,1.43626,3.9264e-05,3.9264e-05,3.9264e-05
91,139.844,0.82603,0.76241,1.07081,0.68993,0.69093,0.7195,0.44777,1.43338,1.35877,1.42463,3.4227e-05,3.4227e-05,3.4227e-05
92,141.188,0.80707,0.7601,1.06468,0.66875,0.72658,0.71201,0.4373,1.44299,1.41984,1.43435,2.96546e-05,2.96546e-05,2.96546e-05
93,142.633,0.80171,0.78317,1.05468,0.66114,0.70928,0.70396,0.42993,1.45244,1.44051,1.44374,2.55513e-05,2.55513e-05,2.55513e-05
94,143.96,0.81521,0.76405,1.05842,0.73,0.64069,0.70614,0.43213,1.45739,1.43807,1.45086,2.19212e-05,2.19212e-05,2.19212e-05
95,145.29,0.7773,0.70582,1.06165,0.70473,0.65149,0.7013,0.43291,1.45865,1.44444,1.45558,1.87678e-05,1.87678e-05,1.87678e-05
96,146.668,0.767,0.71211,1.05315,0.64474,0.70806,0.70081,0.4336,1.45537,1.43822,1.45544,1.60943e-05,1.60943e-05,1.60943e-05
97,148.011,0.78914,0.72213,1.05427,0.76195,0.61406,0.71323,0.44054,1.44805,1.43412,1.44894,1.39032e-05,1.39032e-05,1.39032e-05
98,149.399,0.77023,0.67586,1.04385,0.76143,0.6145,0.71162,0.44129,1.44591,1.42957,1.44665,1.21968e-05,1.21968e-05,1.21968e-05
99,150.736,0.76755,0.68017,1.02442,0.64261,0.71253,0.70922,0.44224,1.44692,1.42943,1.44998,1.09768e-05,1.09768e-05,1.09768e-05
100,152.089,0.76283,0.66359,1.03268,0.66002,0.70464,0.70135,0.43202,1.44315,1.43345,1.44637,1.02443e-05,1.02443e-05,1.02443e-05
