epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
1,0.0003,0,6.35304141,6.20875821,0.48094392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0002997040092642407,0,6.25052665,6.13548736,0.38346421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0002988172051971717,0,6.17596603,6.0829855,0.30993508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0002973430876093033,0,6.156618,6.08137029,0.25082575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.00029528747416929463,0,6.09734577,6.0371289,0.20072287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.00029265847744427303,0,6.01300673,5.96499581,0.16003642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0002894664728832377,0,5.95442138,5.9152632,0.1305272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.000285724057869903,0,5.86574238,5.83418373,0.10519552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.00028144600200657956,0,5.79228147,5.76620103,0.08693474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0002766491888253023,0,5.7268405,5.70481556,0.07341643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.00027135254915624217,0,5.68205046,5.66356587,0.06161542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0002655769864163684,0,5.62905486,5.61317446,0.05293472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0002593452941132117,0,5.60287393,5.58902157,0.04617452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0002526820658893033,0,5.5421039,5.53002557,0.04026109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0002456135984623034,0,5.50337501,5.49282785,0.03515729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.00023816778784387096,0,5.48580997,5.4762844,0.03175193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.00023037401924684944,0,5.46295095,5.45439934,0.02850541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.00022226305111525726,0,5.43246311,5.42475059,0.02570845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.00021386689373476087,0,5.40507389,5.39784318,0.02410234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.00020521868290270169,0,5.37186906,5.36539419,0.02158291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.00019635254915624208,0,5.3536867,5.34751225,0.02058147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.00018730348307472816,0,5.33515053,5.32943888,0.01903888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.00017810719718785867,0,5.31986055,5.31452768,0.01777623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.00016879998503464564,0,5.31212054,5.30724532,0.01625072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.000159418577929397,0,5.29574736,5.29108862,0.0155291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
