epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,47.3744,1.04496,0.94965,1.26914,0.69124,0.64551,0.70382,0.38914,1.56633,1.31146,1.54742,0.000643101,0.000643101,0.000643101
43,48.4405,1.14014,0.85313,1.2569,0.68825,0.64531,0.68654,0.39594,1.49003,1.25373,1.49793,0.000628101,0.000628101,0.000628101
44,49.5214,1.0823,0.79471,1.22872,0.67953,0.63158,0.68839,0.39762,1.53792,1.25218,1.55534,0.000612981,0.000612981,0.000612981
45,50.5957,1.14487,0.89569,1.2803,0.67506,0.6476,0.68275,0.39786,1.50158,1.4594,1.50701,0.000597754,0.000597754,0.000597754
46,51.6736,1.12623,0.97027,1.26375,0.64299,0.66767,0.68688,0.3994,1.53178,1.41505,1.536,0.000582435,0.000582435,0.000582435
47,52.7573,1.09865,0.85833,1.24435,0.6542,0.66133,0.67766,0.40069,1.47732,1.37808,1.50407,0.00056704,0.00056704,0.00056704
48,53.8361,1.12036,0.83812,1.26545,0.67134,0.6476,0.68988,0.391,1.60152,1.19729,1.595,0.000551584,0.000551584,0.000551584
49,54.909,1.06195,0.77689,1.22864,0.71634,0.62929,0.70408,0.40802,1.56364,1.16004,1.54321,0.000536081,0.000536081,0.000536081
50,56.0934,1.08005,0.94453,1.24964,0.73912,0.62929,0.70908,0.41526,1.54046,1.12823,1.534,0.000520548,0.000520548,0.000520548
51,57.1502,1.01132,0.73542,1.21922,0.71964,0.66961,0.74054,0.41395,1.55337,1.13298,1.58764,0.000505,0.000505,0.000505
52,58.2032,0.99932,0.77929,1.20222,0.74835,0.63158,0.73231,0.40903,1.53661,1.17356,1.54773,0.000489452,0.000489452,0.000489452
53,59.2744,1.01746,0.71553,1.1924,0.77194,0.63514,0.74377,0.42263,1.51793,1.11348,1.52337,0.000473919,0.000473919,0.000473919
54,60.3348,1.05129,0.74896,1.2034,0.70098,0.66819,0.74134,0.42124,1.50222,1.11845,1.48649,0.000458416,0.000458416,0.000458416
55,61.3965,1.02152,0.76772,1.17865,0.70632,0.72311,0.77061,0.45371,1.47018,1.04712,1.46321,0.00044296,0.00044296,0.00044296
56,62.4704,1.05103,0.74782,1.20714,0.72581,0.66633,0.7441,0.43774,1.4791,1.12683,1.45753,0.000427565,0.000427565,0.000427565
57,63.502,1.0215,0.73248,1.17235,0.71642,0.67277,0.73939,0.42588,1.50229,1.12252,1.50174,0.000412246,0.000412246,0.000412246
58,64.6518,0.9911,0.73123,1.19092,0.70959,0.68421,0.7481,0.43283,1.48443,1.10473,1.46753,0.000397019,0.000397019,0.000397019
59,65.7302,0.9624,0.69875,1.15896,0.71734,0.61556,0.705,0.41212,1.51899,1.18129,1.49093,0.000381899,0.000381899,0.000381899
60,66.7667,0.99868,0.71132,1.14465,0.69589,0.6659,0.72623,0.42565,1.50855,1.17554,1.48181,0.000366899,0.000366899,0.000366899
61,67.8027,0.95907,0.70284,1.13694,0.69205,0.64283,0.70232,0.40939,1.50383,1.24123,1.49319,0.000352037,0.000352037,0.000352037
62,68.8563,1.0501,0.80006,1.19919,0.69638,0.61327,0.69465,0.40602,1.49596,1.27652,1.49441,0.000337325,0.000337325,0.000337325
63,69.8864,0.94219,0.71521,1.14638,0.69271,0.64073,0.69086,0.40449,1.49418,1.28965,1.49409,0.000322778,0.000322778,0.000322778
64,70.9594,0.88657,0.72507,1.12567,0.69363,0.627,0.69902,0.40821,1.50243,1.21085,1.49756,0.000308412,0.000308412,0.000308412
65,72.0097,0.95003,0.64804,1.12954,0.66275,0.63616,0.68208,0.38844,1.54236,1.30733,1.5436,0.000294239,0.000294239,0.000294239
66,73.1201,1.03565,0.76249,1.17507,0.65316,0.70673,0.71739,0.4073,1.52522,1.20842,1.52941,0.000280275,0.000280275,0.000280275
67,74.1715,0.88488,0.63119,1.12895,0.7244,0.67963,0.74497,0.44119,1.46217,1.09431,1.46666,0.000266532,0.000266532,0.000266532
68,75.2023,0.94494,0.68985,1.1281,0.76364,0.64302,0.73746,0.42622,1.48706,1.18925,1.47032,0.000253024,0.000253024,0.000253024
69,76.2522,0.95152,0.67271,1.18769,0.78323,0.6476,0.74411,0.43241,1.46795,1.15099,1.46796,0.000239766,0.000239766,0.000239766
70,77.3224,0.96817,0.65598,1.13896,0.71316,0.70023,0.74874,0.4243,1.4749,1.11057,1.47245,0.000226769,0.000226769,0.000226769
71,78.3674,0.89916,0.63543,1.09861,0.66056,0.71249,0.73895,0.41749,1.48395,1.1643,1.47755,0.000214046,0.000214046,0.000214046
72,79.4637,0.98301,0.68652,1.1472,0.71822,0.65217,0.72878,0.41768,1.49122,1.24826,1.47795,0.000201611,0.000201611,0.000201611
73,80.5363,0.88143,0.70039,1.12066,0.70094,0.65446,0.72282,0.41558,1.48607,1.32702,1.47984,0.000189475,0.000189475,0.000189475
74,81.6692,0.92301,0.64333,1.14306,0.73864,0.63844,0.72388,0.41604,1.4847,1.28682,1.48855,0.000177651,0.000177651,0.000177651
75,82.7023,0.9107,0.64452,1.10549,0.74262,0.63383,0.74158,0.42869,1.47735,1.13315,1.47363,0.000166149,0.000166149,0.000166149
76,83.7796,0.88354,0.60181,1.10958,0.73559,0.63024,0.73709,0.42155,1.50671,1.1511,1.49005,0.000154982,0.000154982,0.000154982
77,84.8477,0.84759,0.62541,1.12212,0.68529,0.68267,0.73596,0.42523,1.50148,1.19483,1.49504,0.000144161,0.000144161,0.000144161
78,85.9268,0.89894,0.63722,1.12586,0.73897,0.63158,0.73191,0.43447,1.46551,1.17623,1.47208,0.000133695,0.000133695,0.000133695
79,86.9817,0.88039,0.60981,1.14032,0.67647,0.69794,0.74045,0.43505,1.47278,1.16752,1.467,0.000123596,0.000123596,0.000123596
80,88.0303,0.91684,0.66505,1.13899,0.72088,0.67506,0.74486,0.43787,1.46534,1.17114,1.45772,0.000113873,0.000113873,0.000113873
81,89.0775,0.9313,0.65884,1.17795,0.72918,0.66362,0.73653,0.43387,1.4489,1.13425,1.4409,0.000104537,0.000104537,0.000104537
82,90.1959,0.95047,0.78134,1.11547,0.70493,0.69108,0.73577,0.43553,1.45508,1.13484,1.447,9.55951e-05,9.55951e-05,9.55951e-05
83,91.2579,0.85665,0.59616,1.07382,0.70781,0.67506,0.74117,0.44067,1.44316,1.10597,1.43576,8.70577e-05,8.70577e-05,8.70577e-05
84,92.3124,0.8108,0.56873,1.06396,0.67151,0.71625,0.74421,0.44438,1.4342,1.10992,1.42845,7.89327e-05,7.89327e-05,7.89327e-05
85,93.374,0.84646,0.61631,1.08381,0.69127,0.69683,0.7429,0.44767,1.43299,1.13748,1.43595,7.12282e-05,7.12282e-05,7.12282e-05
86,94.4339,0.90104,0.70941,1.14438,0.68349,0.69181,0.74005,0.44899,1.4287,1.15214,1.43952,6.39518e-05,6.39518e-05,6.39518e-05
87,95.4874,0.85585,0.57833,1.07465,0.67795,0.69336,0.73625,0.4428,1.43735,1.17374,1.44576,5.71106e-05,5.71106e-05,5.71106e-05
88,96.5191,0.83985,0.58406,1.07766,0.68166,0.70023,0.73868,0.4419,1.44129,1.14979,1.45167,5.07115e-05,5.07115e-05,5.07115e-05
89,97.5522,0.82045,0.57528,1.08797,0.69067,0.71021,0.74139,0.4435,1.44243,1.13066,1.45216,4.47606e-05,4.47606e-05,4.47606e-05
90,98.666,0.82887,0.60326,1.10787,0.68234,0.70291,0.74152,0.44161,1.44875,1.12535,1.4583,3.9264e-05,3.9264e-05,3.9264e-05
91,108.858,0.83599,0.68861,1.07442,0.69921,0.69684,0.74348,0.4399,1.46913,1.15782,1.47429,3.4227e-05,3.4227e-05,3.4227e-05
92,110.004,0.83595,0.66812,1.06677,0.70088,0.68421,0.72966,0.42865,1.4889,1.2159,1.49592,2.96546e-05,2.96546e-05,2.96546e-05
93,111.084,0.78247,0.54754,1.0423,0.71626,0.6659,0.7257,0.41948,1.4979,1.255,1.50984,2.55513e-05,2.55513e-05,2.55513e-05
94,112.189,0.74015,0.64254,1.06082,0.72201,0.65675,0.7164,0.41535,1.49569,1.28005,1.51297,2.19212e-05,2.19212e-05,2.19212e-05
95,113.24,0.85588,0.60547,1.08673,0.69597,0.66362,0.71873,0.41807,1.49102,1.25663,1.51062,1.87678e-05,1.87678e-05,1.87678e-05
96,114.269,0.76734,0.50441,1.05003,0.70375,0.6659,0.72586,0.4227,1.47883,1.21106,1.49912,1.60943e-05,1.60943e-05,1.60943e-05
97,115.305,0.71533,0.49364,1.02192,0.67559,0.70481,0.7303,0.42795,1.46803,1.17036,1.49027,1.39032e-05,1.39032e-05,1.39032e-05
98,116.363,0.74646,0.51214,1.02616,0.70809,0.66819,0.73384,0.43136,1.45828,1.14632,1.48018,1.21968e-05,1.21968e-05,1.21968e-05
99,117.449,0.74239,0.47518,1.01788,0.70738,0.67048,0.73449,0.43001,1.45993,1.14019,1.47943,1.09768e-05,1.09768e-05,1.09768e-05
100,118.453,0.89665,0.8258,1.08103,0.69914,0.68421,0.73609,0.4311,1.46304,1.13254,1.48091,1.02443e-05,1.02443e-05,1.02443e-05
