epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
28,0.0001312,1,4.67573218,4.56616884,0.00609133,0,0.17302325,0.17014819,0.0143753,0.35933183,0.00400446,0
29,0.000121893,1,4.65235076,4.54349595,0.00565928,0,0.17016927,0.16723366,0.01467803,0.35825802,0.00383738,0
30,0.000112697,1,4.64071364,4.53236737,0.00517823,0,0.17222629,0.16926453,0.01480879,0.356017,0.00377276,0
31,0.000103647,1,4.62755245,4.51965655,0.00502827,0,0.17399898,0.17098085,0.01509061,0.35375977,0.0036505,0
32,9.478131709729836e-05,1,4.6305029,4.5226533,0.00471157,0,0.17621955,0.1731331,0.01543224,0.35302511,0.00371958,0
33,8.61331062652391e-05,1,4.61221855,4.50495775,0.00447189,0,0.17515108,0.17203117,0.01559955,0.35140446,0.00368696,0
34,7.773694888474269e-05,1,4.59614993,4.4891115,0.00411413,0,0.17603476,0.17287343,0.01580662,0.35065735,0.0035756,0
35,6.962598075315047e-05,1,4.59308238,4.48616824,0.00403398,0,0.17780985,0.17459408,0.01607885,0.34960175,0.00348358,0
36,6.183221215612905e-05,1,4.58896427,4.48236005,0.00383084,0,0.17977397,0.17651868,0.01627645,0.34784384,0.00344393,0
37,5.438640153769654e-05,1,4.58055085,4.47412785,0.0036425,0,0.17957512,0.17627908,0.0164802,0.34744332,0.00341285,0
38,4.73179341106967e-05,1,4.56504254,4.45916979,0.00336623,0,0.1793652,0.17605465,0.01655275,0.34574283,0.00327096,0
39,4.0654705886788306e-05,1,4.56218576,4.45603818,0.00334524,0,0.18144331,0.17808412,0.01679597,0.34597091,0.0033796,0
40,3.4423013583631635e-05,1,4.55003125,4.44408613,0.0031827,0,0.18256694,0.17918817,0.01689389,0.34500964,0.00320787,0
41,2.86474508437579e-05,1,4.54734751,4.44182184,0.00300191,0,0.18071368,0.17731648,0.01698601,0.34427058,0.00324046,0
42,2.3350811174697774e-05,1,4.54016249,4.43429337,0.00301835,0,0.18291026,0.17945272,0.01728768,0.34472647,0.0032731,0
43,1.8553997993420465e-05,1,4.53717543,4.43171559,0.00289479,0,0.18297811,0.17952022,0.01728943,0.34328369,0.00315116,0
44,1.42759421300971e-05,1,4.54094951,4.43534278,0.00281135,0,0.18560782,0.18212355,0.01742134,0.34288988,0.0032004,0
45,1.05335271167623e-05,1,4.54128772,4.43567685,0.00269314,0,0.18649468,0.1829987,0.01747995,0.34270657,0.00317868,0
46,7.341522555726972e-06,1,4.534022,4.42841968,0.00260993,0,0.18746753,0.1839457,0.01760918,0.34236621,0.00320682,0
47,4.712525830705356e-06,1,4.52854007,4.42312027,0.00249893,0,0.18714539,0.18361343,0.01765979,0.34194626,0.00312677,0
48,2.656912390696692e-06,1,4.51786119,4.41230797,0.00248653,0,0.1888997,0.18536251,0.01768595,0.34181232,0.00309475,0
49,1.1827948028283352e-06,1,4.51327437,4.40796379,0.0023531,0,0.18761015,0.18406461,0.01772772,0.34161436,0.00293352,0
50,2.9599073575926616e-07,1,4.51297436,4.40791844,0.00243028,0,0.18545811,0.18191537,0.01771371,0.3412555,0.00311416,0
