epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,623.988,1.43257,1.47244,1.29319,0.4735,0.41734,0.39708,0.20709,1.59191,1.64931,1.37825,0.000643101,0.000643101,0.000643101
43,638.46,1.41768,1.44902,1.28183,0.4743,0.41005,0.3969,0.2067,1.586,1.67266,1.36758,0.000628101,0.000628101,0.000628101
44,653.592,1.42641,1.44318,1.27933,0.46041,0.4197,0.39294,0.20486,1.58453,1.66429,1.36497,0.000612981,0.000612981,0.000612981
45,669.02,1.43141,1.4538,1.28177,0.43922,0.42818,0.38931,0.20286,1.57922,1.6785,1.35557,0.000597754,0.000597754,0.000597754
46,684.058,1.41649,1.42902,1.27377,0.48178,0.42326,0.39881,0.20871,1.58364,1.64275,1.3772,0.000582435,0.000582435,0.000582435
47,699.09,1.40565,1.40605,1.2658,0.46293,0.40535,0.38439,0.20143,1.57865,1.69424,1.37493,0.00056704,0.00056704,0.00056704
48,714.673,1.40311,1.39795,1.26329,0.44474,0.42355,0.38506,0.19937,1.57733,1.67197,1.36886,0.000551584,0.000551584,0.000551584
49,729.654,1.39536,1.39737,1.26422,0.47626,0.41675,0.39585,0.20644,1.58068,1.67446,1.37869,0.000536081,0.000536081,0.000536081
50,745.031,1.41085,1.39321,1.26008,0.45164,0.41341,0.38578,0.20026,1.57201,1.6629,1.34624,0.000520548,0.000520548,0.000520548
51,760.078,1.38268,1.36621,1.2482,0.462,0.41498,0.38363,0.20058,1.58278,1.68127,1.37916,0.000505,0.000505,0.000505
52,774.79,1.3866,1.37835,1.25397,0.47982,0.42775,0.40396,0.20865,1.58432,1.65228,1.35555,0.000489452,0.000489452,0.000489452
53,789.701,1.38232,1.35094,1.24687,0.476,0.41714,0.39257,0.20443,1.57262,1.66923,1.36849,0.000473919,0.000473919,0.000473919
54,804.721,1.38707,1.34418,1.24648,0.4745,0.41537,0.39027,0.2032,1.5834,1.66853,1.36987,0.000458416,0.000458416,0.000458416
55,820.157,1.36072,1.33874,1.23946,0.46418,0.43778,0.40001,0.20692,1.5928,1.64894,1.36818,0.00044296,0.00044296,0.00044296
56,835.866,1.37593,1.33263,1.23406,0.47527,0.42638,0.40074,0.2095,1.5687,1.65793,1.35044,0.000427565,0.000427565,0.000427565
57,851.322,1.37276,1.34102,1.24649,0.4725,0.41439,0.39121,0.20456,1.57768,1.66419,1.35874,0.000412246,0.000412246,0.000412246
58,866.938,1.35416,1.32709,1.24009,0.46632,0.44388,0.40636,0.21054,1.57916,1.63887,1.36156,0.000397019,0.000397019,0.000397019
59,882.334,1.35157,1.30593,1.22502,0.44989,0.42602,0.38448,0.2018,1.57892,1.66479,1.35893,0.000381899,0.000381899,0.000381899
60,897.719,1.35421,1.30738,1.22699,0.47844,0.42363,0.39805,0.20736,1.57235,1.64023,1.3575,0.000366899,0.000366899,0.000366899
61,912.367,1.35202,1.29312,1.22796,0.47597,0.42756,0.39806,0.20856,1.58598,1.64984,1.36058,0.000352037,0.000352037,0.000352037
62,927.837,1.32906,1.26296,1.21995,0.4741,0.43247,0.39948,0.20645,1.5831,1.66432,1.36117,0.000337325,0.000337325,0.000337325
63,943.099,1.34087,1.28198,1.22466,0.45597,0.43247,0.39171,0.20376,1.57238,1.67011,1.36504,0.000322778,0.000322778,0.000322778
64,958.829,1.32955,1.2495,1.21559,0.48648,0.42874,0.40244,0.20617,1.59621,1.64525,1.36506,0.000308412,0.000308412,0.000308412
65,974.677,1.33373,1.25481,1.21237,0.46458,0.41891,0.39276,0.20211,1.5983,1.67468,1.37509,0.000294239,0.000294239,0.000294239
66,990.278,1.32807,1.24719,1.21179,0.48424,0.425,0.40223,0.20794,1.58902,1.64606,1.35628,0.000280275,0.000280275,0.000280275
67,1006.03,1.318,1.2284,1.20167,0.4859,0.43169,0.40653,0.21079,1.60247,1.64846,1.36961,0.000266532,0.000266532,0.000266532
68,1021.41,1.30545,1.20949,1.20153,0.46761,0.42716,0.39291,0.20296,1.59863,1.6859,1.3697,0.000253024,0.000253024,0.000253024
69,1036.34,1.3171,1.23675,1.20669,0.4767,0.4423,0.40501,0.21065,1.58761,1.64974,1.36503,0.000239766,0.000239766,0.000239766
70,1051.71,1.31158,1.22368,1.20572,0.48411,0.42343,0.40351,0.20802,1.60401,1.64349,1.37524,0.000226769,0.000226769,0.000226769
71,1066.84,1.30991,1.21025,1.20212,0.48784,0.40538,0.39381,0.20299,1.61424,1.6766,1.38658,0.000214046,0.000214046,0.000214046
72,1082.33,1.29679,1.20808,1.1983,0.47096,0.42618,0.39604,0.2069,1.59854,1.66403,1.38235,0.000201611,0.000201611,0.000201611
73,1097.72,1.30033,1.19945,1.19672,0.48194,0.43424,0.40417,0.2102,1.59764,1.64483,1.37511,0.000189475,0.000189475,0.000189475
74,1113.1,1.29711,1.18081,1.19064,0.48133,0.42677,0.4,0.2082,1.60068,1.67086,1.38217,0.000177651,0.000177651,0.000177651
75,1128.18,1.28654,1.18791,1.19114,0.47148,0.42658,0.3915,0.20226,1.59725,1.68281,1.37819,0.000166149,0.000166149,0.000166149
76,1143.46,1.30327,1.17664,1.19169,0.48157,0.42697,0.39444,0.20466,1.60072,1.66664,1.38003,0.000154982,0.000154982,0.000154982
77,1158.76,1.28656,1.18633,1.19019,0.46416,0.43167,0.38929,0.20335,1.59659,1.67632,1.37599,0.000144161,0.000144161,0.000144161
78,1173.48,1.28654,1.1779,1.18974,0.46237,0.43821,0.39667,0.20607,1.59891,1.67932,1.38194,0.000133695,0.000133695,0.000133695
79,1188.62,1.29739,1.17577,1.1873,0.47014,0.42265,0.39784,0.20561,1.60154,1.66923,1.38544,0.000123596,0.000123596,0.000123596
80,1203.87,1.27667,1.16055,1.1802,0.48279,0.42992,0.40421,0.2089,1.59718,1.66775,1.37999,0.000113873,0.000113873,0.000113873
81,1218.69,1.26742,1.13347,1.17205,0.4811,0.42913,0.40289,0.20724,1.59985,1.67424,1.38664,0.000104537,0.000104537,0.000104537
82,1234.13,1.28098,1.15389,1.17858,0.4809,0.42618,0.40279,0.20799,1.59633,1.66919,1.38047,9.55951e-05,9.55951e-05,9.55951e-05
83,1249.48,1.27384,1.14849,1.18338,0.48344,0.42972,0.40324,0.20846,1.58755,1.6659,1.37709,8.70577e-05,8.70577e-05,8.70577e-05
84,1264.93,1.28334,1.15131,1.17627,0.48489,0.42835,0.40216,0.20707,1.60656,1.66916,1.38681,7.89327e-05,7.89327e-05,7.89327e-05
85,1280.45,1.26884,1.14563,1.17309,0.48903,0.42313,0.39734,0.20579,1.60296,1.68451,1.38515,7.12282e-05,7.12282e-05,7.12282e-05
86,1295.49,1.27421,1.13347,1.17306,0.48089,0.43365,0.40354,0.20921,1.59912,1.66485,1.38208,6.39518e-05,6.39518e-05,6.39518e-05
87,1309.98,1.26647,1.13441,1.17506,0.48334,0.42992,0.40108,0.20735,1.59927,1.67146,1.38264,5.71106e-05,5.71106e-05,5.71106e-05
88,1325.12,1.2439,1.11927,1.16693,0.49006,0.42559,0.401,0.2081,1.60058,1.6718,1.38401,5.07115e-05,5.07115e-05,5.07115e-05
