epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
29,0.0001218928028121413,0,4.63096729,4.61832555,0.04213919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.00011269651692527177,0,4.62224059,4.61002761,0.04070996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.00010364745084375793,0,4.61167571,4.60037835,0.03765791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,9.478131709729836e-05,0,4.59351049,4.58284809,0.03554132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,8.61331062652391e-05,0,4.58137373,4.57094373,0.03476677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,7.773694888474269e-05,0,4.58274191,4.57276334,0.03326194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,6.962598075315047e-05,0,4.57628438,4.56676333,0.03173682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,6.183221215612905e-05,0,4.54932329,4.5401163,0.03069003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,5.438640153769654e-05,0,4.56173673,4.55278024,0.02985497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,4.73179341106967e-05,0,4.5522984,4.54386977,0.02809542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,4.0654705886788306e-05,0,4.52343882,4.51548953,0.02649761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,3.4423013583631635e-05,0,4.5245417,4.51642824,0.02704494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2.86474508437579e-05,0,4.52116605,4.5136956,0.02490153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2.3350811174697774e-05,0,4.50239061,4.49476324,0.02542442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1.8553997993420465e-05,0,4.50996661,4.50299698,0.02323209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1.42759421300971e-05,0,4.50086953,4.49377314,0.02365461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1.05335271167623e-05,0,4.49983528,4.49313856,0.02232241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,7.341522555726972e-06,0,4.4912535,4.4845622,0.02230425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,4.712525830705356e-06,0,4.49362247,4.48728556,0.02112307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2.656912390696692e-06,0,4.49086786,4.48447225,0.02131874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.1827948028283352e-06,0,4.48803783,4.48168177,0.02118686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2.9599073575926616e-07,0,4.47010317,4.46416431,0.01979617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
