epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,485.189,1.46733,2.09427,1.30517,0.29873,0.29714,0.24832,0.14685,1.59634,2.32054,1.38925,0.000643101,0.000643101,0.000643101
43,496.482,1.46254,2.05606,1.29838,0.3199,0.30561,0.24371,0.13907,1.61457,2.38425,1.38619,0.000628101,0.000628101,0.000628101
44,507.645,1.45459,2.02114,1.28901,0.32688,0.31734,0.2576,0.15452,1.61087,2.38012,1.38286,0.000612981,0.000612981,0.000612981
45,518.96,1.45738,2.02029,1.29323,0.35759,0.30989,0.26474,0.15308,1.59762,2.30178,1.3714,0.000597754,0.000597754,0.000597754
46,530.508,1.44108,1.99063,1.29067,0.30885,0.31968,0.26046,0.151,1.59893,2.30711,1.3801,0.000582435,0.000582435,0.000582435
47,541.886,1.44987,2.00035,1.29091,0.33881,0.30924,0.26815,0.15739,1.59359,2.32787,1.37358,0.00056704,0.00056704,0.00056704
48,553.345,1.45075,1.95828,1.28942,0.34227,0.3346,0.27685,0.15957,1.59302,2.2648,1.37446,0.000551584,0.000551584,0.000551584
49,565.084,1.43168,1.94519,1.28528,0.38123,0.31597,0.27793,0.16134,1.60563,2.28925,1.37553,0.000536081,0.000536081,0.000536081
50,576.827,1.42535,1.93696,1.27021,0.34016,0.32604,0.27098,0.15858,1.58123,2.27064,1.35645,0.000520548,0.000520548,0.000520548
51,588.188,1.43848,1.88988,1.27449,0.33487,0.31384,0.26525,0.1541,1.5983,2.28525,1.38151,0.000505,0.000505,0.000505
52,599.38,1.42622,1.87684,1.27121,0.32861,0.32727,0.27346,0.16228,1.59361,2.26215,1.37315,0.000489452,0.000489452,0.000489452
53,610.947,1.41833,1.87875,1.26324,0.3322,0.33604,0.2825,0.16635,1.58367,2.24798,1.36361,0.000473919,0.000473919,0.000473919
54,622.296,1.4107,1.83595,1.26135,0.32872,0.34042,0.27631,0.16088,1.58786,2.28178,1.3527,0.000458416,0.000458416,0.000458416
55,633.255,1.40272,1.8121,1.25497,0.3515,0.34035,0.28483,0.16703,1.58959,2.26013,1.35159,0.00044296,0.00044296,0.00044296
56,644.861,1.39872,1.83105,1.25475,0.35002,0.32333,0.28425,0.16916,1.59918,2.25441,1.37299,0.000427565,0.000427565,0.000427565
57,660.064,1.40229,1.77981,1.25064,0.37218,0.31728,0.28938,0.1728,1.5974,2.22118,1.37603,0.000412246,0.000412246,0.000412246
58,675.092,1.3954,1.8199,1.26048,0.35719,0.31552,0.28105,0.16705,1.59355,2.26804,1.36196,0.000397019,0.000397019,0.000397019
59,691.316,1.38662,1.79864,1.25341,0.38842,0.32828,0.29434,0.17157,1.58856,2.23534,1.36146,0.000381899,0.000381899,0.000381899
60,707.796,1.38875,1.75608,1.24723,0.37847,0.3324,0.28671,0.16983,1.59661,2.25289,1.3816,0.000366899,0.000366899,0.000366899
61,723.885,1.37971,1.74659,1.24316,0.32607,0.34085,0.28612,0.16943,1.60218,2.21713,1.3783,0.000352037,0.000352037,0.000352037
62,743.252,1.38939,1.7335,1.24204,0.35122,0.33076,0.28762,0.16955,1.59818,2.24269,1.36381,0.000337325,0.000337325,0.000337325
63,762.169,1.37046,1.69959,1.23011,0.36765,0.33388,0.29298,0.17068,1.59838,2.23608,1.37594,0.000322778,0.000322778,0.000322778
64,782.819,1.38717,1.72072,1.24316,0.37896,0.31843,0.29241,0.17151,1.60246,2.2241,1.37619,0.000308412,0.000308412,0.000308412
65,802.369,1.36815,1.71578,1.23705,0.40101,0.33039,0.29324,0.17396,1.59434,2.27176,1.37367,0.000294239,0.000294239,0.000294239
66,821.654,1.34338,1.67546,1.23409,0.39361,0.33154,0.29313,0.17053,1.59055,2.2194,1.3734,0.000280275,0.000280275,0.000280275
67,841.632,1.38063,1.68317,1.23278,0.37067,0.33349,0.28944,0.16902,1.60232,2.2202,1.38128,0.000266532,0.000266532,0.000266532
68,862.431,1.34842,1.64818,1.22719,0.36257,0.33353,0.29708,0.17337,1.59903,2.24066,1.38023,0.000253024,0.000253024,0.000253024
69,883.321,1.35083,1.64246,1.22129,0.36034,0.33755,0.29982,0.17635,1.60276,2.21006,1.36938,0.000239766,0.000239766,0.000239766
70,903.297,1.33972,1.62872,1.22375,0.37682,0.3431,0.30233,0.17499,1.59951,2.20204,1.36885,0.000226769,0.000226769,0.000226769
71,923.405,1.34739,1.60587,1.21525,0.37754,0.32911,0.30441,0.17642,1.60086,2.2051,1.37896,0.000214046,0.000214046,0.000214046
72,942.654,1.3487,1.60918,1.21395,0.41476,0.30256,0.29403,0.17097,1.60731,2.2259,1.37888,0.000201611,0.000201611,0.000201611
73,962.522,1.34055,1.59333,1.21761,0.36925,0.34509,0.30882,0.18046,1.60288,2.2044,1.3748,0.000189475,0.000189475,0.000189475
74,982.701,1.3362,1.58525,1.21169,0.35512,0.34387,0.29929,0.17342,1.60668,2.21961,1.37784,0.000177651,0.000177651,0.000177651
75,1002.62,1.32395,1.56272,1.2053,0.37951,0.33774,0.31041,0.18034,1.60126,2.21532,1.37635,0.000166149,0.000166149,0.000166149
76,1022.55,1.31873,1.53388,1.19982,0.37411,0.33876,0.30789,0.17966,1.60444,2.21298,1.38118,0.000154982,0.000154982,0.000154982
77,1042.9,1.31796,1.5493,1.20251,0.38105,0.33618,0.31015,0.18039,1.59388,2.18355,1.37198,0.000144161,0.000144161,0.000144161
78,1062.85,1.32717,1.56025,1.20584,0.37185,0.33357,0.30224,0.17696,1.60166,2.20841,1.38182,0.000133695,0.000133695,0.000133695
79,1083.35,1.3097,1.53627,1.19876,0.38034,0.33564,0.30583,0.18098,1.59885,2.20674,1.38111,0.000123596,0.000123596,0.000123596
80,1104.12,1.32282,1.51839,1.20186,0.39039,0.3365,0.30817,0.18065,1.59668,2.21041,1.37709,0.000113873,0.000113873,0.000113873
81,1124.42,1.31643,1.51344,1.19835,0.3825,0.32683,0.30347,0.17684,1.59842,2.21151,1.37309,0.000104537,0.000104537,0.000104537
82,1144.86,1.30404,1.48571,1.19343,0.36137,0.35506,0.30887,0.18068,1.59733,2.2074,1.37756,9.55951e-05,9.55951e-05,9.55951e-05
83,1165.08,1.31207,1.49027,1.19063,0.38756,0.34214,0.3126,0.18198,1.60208,2.21726,1.38348,8.70577e-05,8.70577e-05,8.70577e-05
84,1185.06,1.29707,1.4828,1.19129,0.37611,0.33418,0.30852,0.17974,1.60316,2.21066,1.38147,7.89327e-05,7.89327e-05,7.89327e-05
85,1205.43,1.31694,1.49608,1.19585,0.36982,0.33961,0.30315,0.17699,1.6023,2.21034,1.38083,7.12282e-05,7.12282e-05,7.12282e-05
86,1225.34,1.31176,1.49692,1.19115,0.37004,0.35241,0.30384,0.17784,1.6013,2.21256,1.37952,6.39518e-05,6.39518e-05,6.39518e-05
87,1239.13,1.30595,1.49092,1.19635,0.3777,0.34121,0.30336,0.17874,1.59743,2.21255,1.37609,5.71106e-05,5.71106e-05,5.71106e-05
88,1254.78,1.30188,1.45266,1.18161,0.37569,0.34006,0.31065,0.18219,1.6009,2.20766,1.38077,5.07115e-05,5.07115e-05,5.07115e-05
