epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,51.4732,0.75353,0.69786,1.1017,0.82365,0.75643,0.82049,0.65491,0.89243,0.94871,1.25664,0.000643101,0.000643101,0.000643101
43,52.6159,0.76053,0.67674,1.12536,0.80432,0.76197,0.85208,0.7009,0.86222,0.91702,1.22359,0.000628101,0.000628101,0.000628101
44,53.7893,0.74765,0.67631,1.1037,0.9033,0.83529,0.88846,0.7071,0.80382,0.65471,1.17994,0.000612981,0.000612981,0.000612981
45,54.9735,0.76466,0.68773,1.13537,0.89743,0.82164,0.86807,0.73329,0.85122,0.69548,1.21777,0.000597754,0.000597754,0.000597754
46,56.1924,0.74063,0.67619,1.11435,0.90247,0.80939,0.858,0.72617,0.82768,0.71146,1.18895,0.000582435,0.000582435,0.000582435
47,57.3496,0.75333,0.67428,1.10706,0.85422,0.83613,0.86143,0.71585,0.88321,0.71412,1.24778,0.00056704,0.00056704,0.00056704
48,58.5426,0.74762,0.66053,1.11121,0.91775,0.86729,0.89364,0.72986,0.79931,0.6569,1.19657,0.000551584,0.000551584,0.000551584
49,59.7227,0.74245,0.66491,1.10071,0.88963,0.87533,0.88182,0.72453,0.8601,0.644,1.2337,0.000536081,0.000536081,0.000536081
50,60.9099,0.73994,0.63533,1.11092,0.92487,0.8816,0.9201,0.72574,0.77263,0.66968,1.17058,0.000520548,0.000520548,0.000520548
51,62.0975,0.69934,0.58657,1.10397,0.91586,0.84707,0.90761,0.7276,0.82563,0.69349,1.2392,0.000505,0.000505,0.000505
52,63.3023,0.7253,0.6881,1.13827,0.93647,0.86681,0.90431,0.72585,0.82287,0.66144,1.21167,0.000489452,0.000489452,0.000489452
53,64.489,0.69091,0.60759,1.08856,0.91601,0.88,0.89146,0.7302,0.8588,0.65465,1.24332,0.000473919,0.000473919,0.000473919
54,65.7285,0.71428,0.62508,1.09797,0.88054,0.81774,0.86778,0.71893,0.84466,0.68665,1.24061,0.000458416,0.000458416,0.000458416
55,66.9182,0.70722,0.59468,1.09255,0.83533,0.845,0.86182,0.73192,0.76982,0.69082,1.17963,0.00044296,0.00044296,0.00044296
56,68.1153,0.68525,0.60875,1.08637,0.89958,0.83344,0.89153,0.72479,0.77732,0.71605,1.16866,0.000427565,0.000427565,0.000427565
57,69.7476,0.68918,0.58438,1.08641,0.96238,0.83189,0.87893,0.73703,0.78114,0.65856,1.19073,0.000412246,0.000412246,0.000412246
58,70.9653,0.65766,0.58497,1.05992,0.9638,0.83547,0.88256,0.74302,0.78306,0.69142,1.19315,0.000397019,0.000397019,0.000397019
59,72.1814,0.69677,0.60974,1.08114,0.90634,0.81649,0.87896,0.73683,0.81839,0.73732,1.21051,0.000381899,0.000381899,0.000381899
60,73.3587,0.7092,0.58695,1.08907,0.89766,0.83738,0.87038,0.72378,0.8558,0.73795,1.26041,0.000366899,0.000366899,0.000366899
61,74.5246,0.63582,0.51952,1.05329,0.88945,0.84622,0.87302,0.72618,0.78907,0.75781,1.20865,0.000352037,0.000352037,0.000352037
62,75.6869,0.65829,0.55565,1.06122,0.86754,0.88368,0.88745,0.7313,0.77938,0.71031,1.19681,0.000337325,0.000337325,0.000337325
63,76.9075,0.66846,0.55596,1.071,0.87625,0.85715,0.88819,0.7364,0.77122,0.71675,1.19149,0.000322778,0.000322778,0.000322778
64,78.078,0.64561,0.55408,1.06544,0.87433,0.77781,0.88399,0.73091,0.76942,0.83551,1.18612,0.000308412,0.000308412,0.000308412
65,79.2679,0.67142,0.54791,1.06837,0.80711,0.82789,0.87411,0.71602,0.79712,0.81161,1.20491,0.000294239,0.000294239,0.000294239
66,80.4922,0.65963,0.54666,1.05703,0.89906,0.83829,0.87148,0.72695,0.77857,0.69927,1.1894,0.000280275,0.000280275,0.000280275
67,81.7261,0.65921,0.53678,1.07042,0.86395,0.86431,0.87504,0.72751,0.80158,0.69222,1.20108,0.000266532,0.000266532,0.000266532
68,82.9417,0.64132,0.53088,1.04133,0.87329,0.87307,0.88633,0.72211,0.80787,0.7097,1.18943,0.000253024,0.000253024,0.000253024
69,84.1441,0.63981,0.5276,1.04632,0.93181,0.82424,0.8869,0.73187,0.78723,0.69994,1.19486,0.000239766,0.000239766,0.000239766
70,85.418,0.62491,0.53158,1.03373,0.92902,0.83529,0.88658,0.73722,0.79694,0.68776,1.19856,0.000226769,0.000226769,0.000226769
71,86.6242,0.61155,0.51224,1.04672,0.92875,0.82419,0.88951,0.74702,0.79264,0.63707,1.19665,0.000214046,0.000214046,0.000214046
72,87.8264,0.60906,0.50769,1.03773,0.93822,0.85072,0.91012,0.74884,0.77208,0.60744,1.19034,0.000201611,0.000201611,0.000201611
73,89.0179,0.58241,0.48325,1.0167,0.88559,0.90584,0.90942,0.74657,0.77525,0.60438,1.19211,0.000189475,0.000189475,0.000189475
74,90.1718,0.60951,0.49579,1.04848,0.90835,0.90044,0.91426,0.73552,0.77031,0.60279,1.19287,0.000177651,0.000177651,0.000177651
75,91.346,0.60265,0.50087,1.04216,0.87643,0.91532,0.90705,0.73535,0.76622,0.63253,1.19363,0.000166149,0.000166149,0.000166149
76,92.5449,0.59669,0.4855,1.03286,0.9148,0.84598,0.89556,0.74055,0.73113,0.65181,1.16396,0.000154982,0.000154982,0.000154982
77,93.7013,0.60365,0.48135,1.04377,0.92038,0.84844,0.89991,0.75165,0.73683,0.61905,1.16183,0.000144161,0.000144161,0.000144161
78,94.9369,0.60976,0.49623,1.04034,0.93136,0.8339,0.90209,0.75839,0.72887,0.61433,1.15734,0.000133695,0.000133695,0.000133695
79,96.1788,0.5969,0.48416,1.02264,0.92288,0.85811,0.90476,0.76101,0.72131,0.60934,1.15456,0.000123596,0.000123596,0.000123596
80,97.3891,0.55891,0.46636,1.0096,0.8861,0.88415,0.90318,0.75803,0.74823,0.61175,1.167,0.000113873,0.000113873,0.000113873
81,98.6575,0.57754,0.49168,1.03066,0.90337,0.86652,0.90041,0.74711,0.76429,0.61724,1.17469,0.000104537,0.000104537,0.000104537
82,99.8838,0.60385,0.49863,1.04676,0.91093,0.86474,0.89948,0.73749,0.77575,0.61112,1.19011,9.55951e-05,9.55951e-05,9.55951e-05
83,101.08,0.58329,0.4871,1.02661,0.91558,0.8675,0.89906,0.73814,0.77646,0.61019,1.1899,8.70577e-05,8.70577e-05,8.70577e-05
