epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,886.092,1.43037,1.48736,1.29379,0.45834,0.42756,0.38704,0.19713,1.61477,1.66945,1.38567,0.000643101,0.000643101,0.000643101
43,903.561,1.42071,1.46805,1.28594,0.46995,0.41714,0.40014,0.2059,1.57814,1.66392,1.35201,0.000628101,0.000628101,0.000628101
44,920.425,1.42853,1.45612,1.27969,0.45369,0.41812,0.38018,0.19479,1.59555,1.69163,1.36371,0.000612981,0.000612981,0.000612981
45,937.062,1.43533,1.4687,1.28926,0.44024,0.42579,0.38726,0.20025,1.59605,1.69316,1.3671,0.000597754,0.000597754,0.000597754
46,957.225,1.4181,1.43977,1.27784,0.45685,0.4138,0.37865,0.19577,1.59461,1.70144,1.37807,0.000582435,0.000582435,0.000582435
47,978.366,1.41313,1.42661,1.27042,0.4275,0.4079,0.36481,0.19149,1.57819,1.72598,1.36146,0.00056704,0.00056704,0.00056704
48,999.697,1.39987,1.40749,1.26668,0.45608,0.41753,0.38924,0.20155,1.57637,1.65873,1.36057,0.000551584,0.000551584,0.000551584
49,1021.59,1.39953,1.4122,1.27155,0.45876,0.42305,0.39111,0.20416,1.57964,1.66162,1.36464,0.000536081,0.000536081,0.000536081
50,1043.73,1.41473,1.41677,1.26761,0.44915,0.4136,0.38084,0.19604,1.57938,1.68275,1.35556,0.000520548,0.000520548,0.000520548
51,1065.98,1.39238,1.38943,1.25756,0.47086,0.41419,0.38722,0.20182,1.5762,1.65708,1.35541,0.000505,0.000505,0.000505
52,1088.31,1.38764,1.40173,1.26031,0.46208,0.42959,0.39619,0.20529,1.58131,1.6786,1.36235,0.000489452,0.000489452,0.000489452
53,1110.31,1.38484,1.37945,1.25136,0.45676,0.43837,0.39497,0.2052,1.58672,1.65233,1.36884,0.000473919,0.000473919,0.000473919
54,1132.26,1.39595,1.36728,1.25324,0.47449,0.43739,0.41072,0.21322,1.5839,1.60746,1.35697,0.000458416,0.000458416,0.000458416
55,1154.24,1.3676,1.36057,1.24343,0.46762,0.43719,0.40223,0.20702,1.58547,1.65141,1.35853,0.00044296,0.00044296,0.00044296
56,1176.31,1.38459,1.35311,1.24142,0.47801,0.42284,0.39943,0.20837,1.57433,1.65838,1.34881,0.000427565,0.000427565,0.000427565
57,1198.22,1.37689,1.35841,1.25175,0.48257,0.42953,0.40531,0.21086,1.57839,1.65114,1.36056,0.000412246,0.000412246,0.000412246
58,1219.96,1.35983,1.34291,1.24904,0.48943,0.42304,0.40667,0.214,1.5715,1.62235,1.34898,0.000397019,0.000397019,0.000397019
59,1241.74,1.35058,1.32558,1.23094,0.47169,0.42048,0.3883,0.20096,1.59337,1.67932,1.3656,0.000381899,0.000381899,0.000381899
60,1263.54,1.35133,1.33381,1.23152,0.46062,0.42284,0.38966,0.20375,1.56567,1.64998,1.35143,0.000366899,0.000366899,0.000366899
61,1285.67,1.35489,1.3196,1.23465,0.46712,0.41871,0.39069,0.20529,1.5744,1.65922,1.35625,0.000352037,0.000352037,0.000352037
62,1307.84,1.3344,1.29076,1.22504,0.46872,0.42972,0.40324,0.21003,1.58045,1.64428,1.35441,0.000337325,0.000337325,0.000337325
63,1330.24,1.3407,1.29915,1.22377,0.46226,0.42166,0.39381,0.20723,1.57375,1.67585,1.35509,0.000322778,0.000322778,0.000322778
64,1352.24,1.33463,1.2701,1.21914,0.49738,0.42174,0.40844,0.21397,1.57986,1.62225,1.35907,0.000308412,0.000308412,0.000308412
65,1374.12,1.34473,1.28046,1.22129,0.48708,0.41026,0.39148,0.20456,1.58932,1.65955,1.36955,0.000294239,0.000294239,0.000294239
66,1396,1.33108,1.2704,1.21625,0.48385,0.42422,0.40197,0.20952,1.56511,1.65912,1.34801,0.000280275,0.000280275,0.000280275
67,1418.06,1.32188,1.25173,1.20817,0.49746,0.42481,0.40512,0.21183,1.58933,1.64765,1.36072,0.000266532,0.000266532,0.000266532
68,1439.92,1.31423,1.23068,1.21026,0.46463,0.43837,0.40347,0.21008,1.59067,1.64833,1.36445,0.000253024,0.000253024,0.000253024
69,1461.8,1.32286,1.25956,1.21204,0.47805,0.42363,0.39517,0.20656,1.58438,1.64928,1.36312,0.000239766,0.000239766,0.000239766
70,1483.82,1.31412,1.24507,1.20893,0.49003,0.42402,0.40791,0.21278,1.58729,1.63634,1.36062,0.000226769,0.000226769,0.000226769
71,1505.66,1.3078,1.23181,1.20646,0.48125,0.41537,0.39726,0.20681,1.59689,1.67458,1.37302,0.000214046,0.000214046,0.000214046
72,1527.23,1.29664,1.22565,1.20097,0.48839,0.41379,0.39607,0.20723,1.5942,1.65509,1.37338,0.000201611,0.000201611,0.000201611
73,1549.19,1.30044,1.21118,1.19922,0.48732,0.4254,0.40352,0.2117,1.58967,1.64767,1.36943,0.000189475,0.000189475,0.000189475
74,1571.46,1.29843,1.20109,1.19537,0.50442,0.41026,0.39581,0.20836,1.58307,1.6855,1.36327,0.000177651,0.000177651,0.000177651
75,1593.64,1.29275,1.21152,1.19652,0.46543,0.42687,0.38909,0.20298,1.59772,1.68624,1.37135,0.000166149,0.000166149,0.000166149
76,1616.01,1.30179,1.19529,1.19457,0.5039,0.41341,0.40429,0.20888,1.59579,1.66051,1.36765,0.000154982,0.000154982,0.000154982
77,1637.97,1.29113,1.20265,1.19472,0.49648,0.41964,0.39883,0.20814,1.59263,1.65232,1.36919,0.000144161,0.000144161,0.000144161
78,1660.03,1.28305,1.19573,1.19326,0.47381,0.42835,0.39915,0.20829,1.59301,1.66568,1.3691,0.000133695,0.000133695,0.000133695
79,1681.95,1.30203,1.19584,1.19417,0.47829,0.42795,0.40151,0.20877,1.59378,1.6513,1.37443,0.000123596,0.000123596,0.000123596
80,1703.92,1.27767,1.17316,1.18361,0.49921,0.42324,0.4092,0.21295,1.59396,1.6453,1.36664,0.000113873,0.000113873,0.000113873
81,1726.02,1.26932,1.15412,1.17652,0.49897,0.42009,0.39998,0.20828,1.59375,1.66506,1.3686,0.000104537,0.000104537,0.000104537
82,1747.97,1.27971,1.1627,1.17963,0.52039,0.40654,0.4055,0.20989,1.59803,1.66735,1.36949,9.55951e-05,9.55951e-05,9.55951e-05
83,1769.77,1.27319,1.15506,1.18522,0.49967,0.41871,0.40091,0.20853,1.59996,1.65356,1.37062,8.70577e-05,8.70577e-05,8.70577e-05
84,1791.55,1.27566,1.1527,1.17745,0.51427,0.41459,0.4057,0.20974,1.60522,1.65717,1.37702,7.89327e-05,7.89327e-05,7.89327e-05
85,1813.15,1.27155,1.16072,1.17988,0.49724,0.4197,0.40154,0.20707,1.59767,1.66333,1.3754,7.12282e-05,7.12282e-05,7.12282e-05
86,1835.24,1.27485,1.15005,1.17497,0.50193,0.41839,0.40302,0.209,1.59684,1.65827,1.36889,6.39518e-05,6.39518e-05,6.39518e-05
87,1857.27,1.27297,1.14496,1.18111,0.49313,0.41989,0.39751,0.20728,1.60121,1.66182,1.378,5.71106e-05,5.71106e-05,5.71106e-05
88,1879.38,1.25004,1.13672,1.17399,0.49026,0.4195,0.39692,0.2063,1.59805,1.67218,1.374,5.07115e-05,5.07115e-05,5.07115e-05
89,1901.5,1.26749,1.15247,1.17721,0.49815,0.41321,0.39869,0.20708,1.59972,1.6699,1.37604,4.47606e-05,4.47606e-05,4.47606e-05
90,1923.47,1.25961,1.14139,1.17364,0.48899,0.42422,0.40228,0.20946,1.6016,1.66213,1.37686,3.9264e-05,3.9264e-05,3.9264e-05
91,1955.64,1.30485,1.26608,1.18076,0.47133,0.41116,0.38212,0.19582,1.63485,1.70681,1.40239,3.4227e-05,3.4227e-05,3.4227e-05
92,1977.19,1.27891,1.14766,1.17275,0.4783,0.41105,0.39094,0.20289,1.61568,1.67443,1.38862,2.96546e-05,2.96546e-05,2.96546e-05
93,1999.02,1.26389,1.10591,1.1619,0.48281,0.41242,0.39343,0.20384,1.61235,1.67864,1.38358,2.55513e-05,2.55513e-05,2.55513e-05
94,2020.92,1.25863,1.11865,1.16456,0.47877,0.41223,0.39259,0.20443,1.60929,1.67923,1.38067,2.19212e-05,2.19212e-05,2.19212e-05
95,2043.2,1.25707,1.12119,1.16523,0.48124,0.4167,0.39709,0.20589,1.60737,1.67139,1.37862,1.87678e-05,1.87678e-05,1.87678e-05
96,2065.25,1.26001,1.10905,1.16155,0.48245,0.41836,0.39821,0.20669,1.6058,1.66509,1.37711,1.60943e-05,1.60943e-05,1.60943e-05
97,2087.33,1.24932,1.09708,1.15414,0.48528,0.41832,0.39788,0.20724,1.60183,1.66939,1.37377,1.39032e-05,1.39032e-05,1.39032e-05
98,2109.24,1.25303,1.08861,1.16026,0.49231,0.41636,0.40008,0.2088,1.60144,1.66432,1.3743,1.21968e-05,1.21968e-05,1.21968e-05
99,2130.98,1.25613,1.09972,1.16113,0.487,0.41615,0.39881,0.20802,1.60202,1.66815,1.37529,1.09768e-05,1.09768e-05,1.09768e-05
100,2152.82,1.24422,1.08945,1.15669,0.48755,0.41895,0.39999,0.20838,1.60051,1.66752,1.37412,1.02443e-05,1.02443e-05,1.02443e-05
