epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
37,5.438640153769654e-05,1,4.62601094,4.51160962,0.00397702,0.0,0.19438243,0.19114616,0.01618136,0.37256678,0.00418825,0.0
38,4.73179341106967e-05,1,4.61178199,4.49767695,0.00379819,0.0,0.19408712,0.19084744,0.01619838,0.37179467,0.00405477,0.0
39,4.0654705886788306e-05,1,4.61064245,4.4968217,0.00355981,0.0,0.1947498,0.19146934,0.01640229,0.37072654,0.00397462,0.0
40,3.4423013583631635e-05,1,4.59929575,4.485573,0.00345687,0.0,0.19634772,0.19304814,0.01649788,0.36981469,0.0039816,0.0
41,2.86474508437579e-05,1,4.59144028,4.4781519,0.00336003,0.0,0.19617207,0.19286772,0.01652172,0.36824737,0.00400867,0.0
42,2.3350811174697774e-05,1,4.58909128,4.47581317,0.00318752,0.0,0.19608883,0.19275037,0.01669231,0.36853522,0.00386089,0.0
43,1.8553997993420465e-05,1,4.58439069,4.47112491,0.00312646,0.0,0.19829384,0.19495253,0.01670652,0.367573,0.00403461,0.0
44,1.42759421300971e-05,1,4.59040131,4.47690098,0.00306579,0.0,0.20188906,0.19851565,0.01686707,0.36715942,0.00401214,0.0
45,1.05335271167623e-05,1,4.57638556,4.46308529,0.00294075,0.0,0.1999563,0.1965673,0.01694499,0.36738926,0.00383424,0.0
46,7.341522555726972e-06,1,4.56857813,4.45507055,0.00282668,0.0,0.20101239,0.19761752,0.01697432,0.36795871,0.00379086,0.0
47,4.712525830705356e-06,1,4.5664075,4.45350842,0.00281017,0.0,0.20059026,0.19719478,0.01697742,0.36572069,0.00377884,0.0
48,2.656912390696692e-06,1,4.56566014,4.45239122,0.00280869,0.0,0.20174584,0.19832049,0.01712676,0.36667041,0.00389429,0.0
49,1.1827948028283352e-06,1,4.57188354,4.45874698,0.00274543,0.0,0.20295608,0.19955799,0.01699047,0.36571661,0.00392101,0.0
50,2.9599073575926616e-07,1,4.56333985,4.45015866,0.00267425,0.0,0.20072456,0.19730627,0.01709143,0.36694429,0.00380243,0.0
