epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.8127,1.17587,2.97363,1.48551,0.00152,0.50529,0.00992,0.00272,2.62625,3.76619,3.21454,0.0002,0.0002,0.0802
2,3.11794,1.19977,2.21489,1.46506,0.13058,0.44634,0.10629,0.02447,2.50814,3.77762,2.95185,0.0004099,0.0004099,0.0594099
3,4.3896,1.15837,1.81265,1.40946,0.44386,0.38508,0.38121,0.23037,1.42311,2.54499,1.97,0.000619394,0.000619394,0.0386194
4,5.67484,1.14712,1.56819,1.39206,0.42424,0.43813,0.36745,0.22532,1.36905,2.27373,1.77804,0.000828177,0.000828177,0.0178282
5,6.87385,1.13619,1.50834,1.40184,0.47687,0.63176,0.52974,0.36578,1.31178,1.91935,1.67969,0.000996097,0.000996097,0.000996097
6,8.08572,1.07585,1.38568,1.34924,0.49194,0.57619,0.58069,0.37428,1.19993,2.7421,1.74711,0.000993906,0.000993906,0.000993906
7,9.35069,1.1009,1.37352,1.36435,0.70132,0.61989,0.68726,0.47799,1.18291,1.93611,1.73691,0.000991232,0.000991232,0.000991232
8,11.3992,1.05816,1.27187,1.34812,0.71735,0.57049,0.69724,0.46136,1.22097,1.62797,1.55866,0.000988079,0.000988079,0.000988079
9,13.5831,1.08195,1.28172,1.32999,0.72371,0.74839,0.75519,0.46932,1.27851,1.70851,1.73971,0.000984449,0.000984449,0.000984449
10,15.7917,1.01567,1.15617,1.29912,0.73239,0.67757,0.73415,0.5211,1.11305,1.36264,1.55286,0.000980345,0.000980345,0.000980345
11,18.0291,1.02932,1.18769,1.32304,0.7526,0.714,0.75954,0.56815,1.15459,1.25414,1.47913,0.000975773,0.000975773,0.000975773
12,20.2251,0.99912,1.11265,1.28924,0.87337,0.7035,0.75005,0.55449,1.14786,1.14421,1.55911,0.000970736,0.000970736,0.000970736
13,22.5022,1.02158,1.12242,1.29793,0.68639,0.77223,0.76429,0.54075,1.14538,1.39785,1.50324,0.000965239,0.000965239,0.000965239
14,24.6997,0.98843,1.07806,1.26685,0.82394,0.71789,0.74275,0.56418,1.09405,1.16011,1.43482,0.000959289,0.000959289,0.000959289
15,26.8708,0.99232,1.07009,1.29617,0.81028,0.69171,0.7791,0.53758,1.09286,1.18056,1.43295,0.000952889,0.000952889,0.000952889
16,29.0968,0.94537,0.96909,1.26171,0.81517,0.82343,0.82962,0.59259,1.0242,1.0179,1.43047,0.000946048,0.000946048,0.000946048
17,31.269,0.96858,1.03223,1.25768,0.67604,0.77729,0.77047,0.5262,1.02979,1.41583,1.48341,0.000938772,0.000938772,0.000938772
18,33.4475,0.90978,0.93228,1.23363,0.761,0.73364,0.78273,0.58686,0.92609,1.19782,1.31322,0.000931067,0.000931067,0.000931067
19,35.5937,0.92889,0.98751,1.24895,0.84314,0.79394,0.83068,0.58628,1.00252,1.02428,1.41091,0.000922942,0.000922942,0.000922942
20,37.796,0.89497,0.93952,1.20397,0.86659,0.78757,0.83289,0.65163,0.97882,1.00485,1.38656,0.000914405,0.000914405,0.000914405
21,40.1143,0.93187,0.93799,1.24686,0.81373,0.82498,0.83926,0.6214,0.97376,1.02856,1.33874,0.000905463,0.000905463,0.000905463
22,42.2749,0.93139,0.95286,1.21822,0.72022,0.79946,0.82722,0.62045,1.01453,1.14606,1.39405,0.000896127,0.000896127,0.000896127
23,44.4316,0.92544,0.89781,1.21992,0.80289,0.83466,0.83378,0.63835,0.90145,0.89235,1.29871,0.000886404,0.000886404,0.000886404
24,46.6497,0.82532,0.85768,1.18428,0.83899,0.79716,0.84661,0.65528,0.93414,0.87864,1.33666,0.000876305,0.000876305,0.000876305
25,48.8323,0.87494,0.84935,1.19914,0.62738,0.72965,0.72375,0.53436,0.95279,1.51499,1.35744,0.000865839,0.000865839,0.000865839
26,51.027,0.85716,0.8778,1.18098,0.75349,0.60477,0.73015,0.52947,1.03158,1.39995,1.39108,0.000855018,0.000855018,0.000855018
27,53.2353,0.86405,0.84978,1.18905,0.8275,0.76295,0.81415,0.5922,0.99035,0.99175,1.349,0.000843851,0.000843851,0.000843851
28,55.4528,0.85035,0.82242,1.18151,0.8265,0.78637,0.83759,0.63024,0.98712,0.89663,1.3786,0.000832349,0.000832349,0.000832349
29,57.6525,0.84984,0.87996,1.17057,0.81734,0.80559,0.80923,0.58601,1.08118,0.9673,1.47767,0.000820525,0.000820525,0.000820525
30,59.6945,0.82735,0.80808,1.19103,0.83619,0.81324,0.84259,0.64801,0.95035,0.86923,1.36301,0.000808389,0.000808389,0.000808389
31,60.9093,0.86651,0.88142,1.18732,0.8801,0.81636,0.83783,0.64929,0.89895,0.84072,1.2922,0.000795954,0.000795954,0.000795954
32,62.1579,0.8791,0.85564,1.1937,0.82333,0.81136,0.86272,0.66979,0.81055,0.81664,1.21991,0.000783231,0.000783231,0.000783231
33,63.3592,0.84296,0.83942,1.18323,0.80986,0.84529,0.84543,0.6691,0.83998,0.82574,1.27616,0.000770234,0.000770234,0.000770234
34,64.5771,0.81394,0.80751,1.17837,0.83262,0.85156,0.84098,0.6512,0.83491,0.76991,1.23918,0.000756976,0.000756976,0.000756976
35,65.7937,0.80408,0.75958,1.15282,0.86397,0.74865,0.86751,0.66267,0.96965,0.91774,1.32938,0.000743468,0.000743468,0.000743468
36,66.9966,0.83947,0.81413,1.16977,0.84283,0.80894,0.86644,0.69338,0.85487,0.77338,1.22824,0.000729725,0.000729725,0.000729725
37,68.1924,0.79299,0.70522,1.13896,0.77178,0.81148,0.84864,0.67007,0.82843,0.7957,1.24677,0.000715761,0.000715761,0.000715761
38,69.4366,0.77694,0.72171,1.13864,0.71839,0.77619,0.84195,0.63159,0.92461,1.02517,1.29269,0.000701588,0.000701588,0.000701588
39,70.6476,0.82676,0.77227,1.17091,0.74816,0.73505,0.83879,0.62649,0.92243,1.17901,1.27579,0.000687222,0.000687222,0.000687222
40,71.8465,0.80044,0.73749,1.1619,0.83351,0.80205,0.84143,0.66775,0.88375,0.96346,1.2402,0.000672675,0.000672675,0.000672675
41,73.0308,0.81344,0.71921,1.15022,0.94581,0.83529,0.91423,0.71529,0.83871,0.74335,1.2198,0.000657963,0.000657963,0.000657963
42,74.2318,0.75899,0.71173,1.11109,0.8132,0.82491,0.87377,0.66405,0.89946,0.81462,1.30809,0.000643101,0.000643101,0.000643101
43,75.419,0.78234,0.70206,1.14756,0.73391,0.72619,0.78761,0.60561,0.945,1.19031,1.37237,0.000628101,0.000628101,0.000628101
44,76.6016,0.76824,0.68185,1.12347,0.9003,0.83155,0.84911,0.68644,0.79704,0.70137,1.22643,0.000612981,0.000612981,0.000612981
45,77.7683,0.75214,0.67806,1.13505,0.91483,0.82999,0.86852,0.70891,0.77317,0.73528,1.16794,0.000597754,0.000597754,0.000597754
46,78.9426,0.76481,0.70938,1.13426,0.86285,0.82451,0.89376,0.74333,0.73954,0.73248,1.14366,0.000582435,0.000582435,0.000582435
47,80.2091,0.75491,0.67249,1.11596,0.89235,0.81486,0.87597,0.71846,0.76824,0.70443,1.17813,0.00056704,0.00056704,0.00056704
48,81.405,0.73989,0.66446,1.11493,0.91884,0.80108,0.87093,0.70051,0.83186,0.68532,1.26363,0.000551584,0.000551584,0.000551584
49,82.5847,0.72165,0.66928,1.10149,0.89342,0.835,0.8546,0.69151,0.84109,0.688,1.27564,0.000536081,0.000536081,0.000536081
50,83.7568,0.73831,0.64473,1.1204,0.8759,0.845,0.85621,0.69477,0.80169,0.67212,1.22799,0.000520548,0.000520548,0.000520548
51,85.6283,0.73075,0.61546,1.11488,0.88067,0.8224,0.86593,0.65923,0.86252,0.74937,1.2594,0.000505,0.000505,0.000505
52,87.8555,0.74355,0.69674,1.15379,0.91773,0.85529,0.88339,0.71686,0.8302,0.73837,1.21631,0.000489452,0.000489452,0.000489452
53,90.0663,0.71201,0.64218,1.10739,0.88543,0.81053,0.84245,0.7092,0.81893,0.69819,1.24953,0.000473919,0.000473919,0.000473919
54,92.3091,0.70451,0.62586,1.1001,0.9156,0.85,0.88801,0.73296,0.78842,0.77232,1.19798,0.000458416,0.000458416,0.000458416
55,94.6037,0.70583,0.59387,1.08991,0.89436,0.87,0.88897,0.73235,0.83848,0.75259,1.26124,0.00044296,0.00044296,0.00044296
56,96.8494,0.70501,0.6191,1.1027,0.92447,0.86749,0.89278,0.73443,0.81684,0.68333,1.23131,0.000427565,0.000427565,0.000427565
57,98.1184,0.6917,0.58874,1.09262,0.89709,0.87,0.88437,0.72676,0.79426,0.67833,1.21161,0.000412246,0.000412246,0.000412246
58,99.3032,0.67866,0.59831,1.07558,0.90987,0.856,0.88569,0.70995,0.76957,0.64834,1.21945,0.000397019,0.000397019,0.000397019
59,100.499,0.69337,0.60722,1.08349,0.93066,0.85617,0.88042,0.6942,0.71881,0.68024,1.17169,0.000381899,0.000381899,0.000381899
60,101.707,0.71279,0.59224,1.10267,0.88453,0.84265,0.83735,0.68816,0.74839,0.71147,1.19,0.000366899,0.000366899,0.000366899
61,102.887,0.63698,0.54583,1.06116,0.91601,0.85847,0.86828,0.6943,0.78763,0.69354,1.21754,0.000352037,0.000352037,0.000352037
62,104.096,0.67164,0.57582,1.07476,0.8842,0.86299,0.84208,0.68592,0.75498,0.65339,1.21314,0.000337325,0.000337325,0.000337325
63,105.311,0.66554,0.57608,1.07383,0.87874,0.83003,0.85499,0.69097,0.76563,0.67647,1.22362,0.000322778,0.000322778,0.000322778
64,106.555,0.65058,0.55121,1.06941,0.88988,0.82801,0.85633,0.72553,0.74691,0.65898,1.19571,0.000308412,0.000308412,0.000308412
65,107.719,0.67707,0.56474,1.08027,0.90727,0.81583,0.85194,0.71903,0.75296,0.62193,1.18676,0.000294239,0.000294239,0.000294239
66,108.92,0.66675,0.55684,1.05502,0.95459,0.83407,0.89258,0.73364,0.78472,0.69205,1.18573,0.000280275,0.000280275,0.000280275
67,110.122,0.66422,0.55479,1.07303,0.94132,0.83529,0.88805,0.73457,0.76169,0.67517,1.16439,0.000266532,0.000266532,0.000266532
68,111.317,0.65668,0.52971,1.05147,0.94203,0.8623,0.89317,0.73303,0.71464,0.63955,1.13464,0.000253024,0.000253024,0.000253024
69,112.497,0.64798,0.53054,1.05516,0.94005,0.87229,0.89109,0.75484,0.68075,0.62116,1.1274,0.000239766,0.000239766,0.000239766
70,113.692,0.64479,0.55055,1.0557,0.9295,0.87621,0.89345,0.76733,0.67536,0.61244,1.13263,0.000226769,0.000226769,0.000226769
71,114.873,0.63217,0.5177,1.06379,0.86739,0.855,0.86531,0.76068,0.68051,0.62244,1.13207,0.000214046,0.000214046,0.000214046
72,116.111,0.62568,0.5122,1.05584,0.86577,0.86368,0.87298,0.76821,0.69836,0.61736,1.1506,0.000201611,0.000201611,0.000201611
73,117.306,0.60159,0.49103,1.03261,0.87274,0.85235,0.87223,0.75972,0.70694,0.6376,1.15837,0.000189475,0.000189475,0.000189475
74,118.464,0.61847,0.49582,1.05798,0.88488,0.8403,0.86859,0.762,0.69862,0.68815,1.14284,0.000177651,0.000177651,0.000177651
75,119.655,0.61605,0.50301,1.05057,0.88092,0.84495,0.86877,0.75931,0.6818,0.66147,1.13083,0.000166149,0.000166149,0.000166149
