epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
1,0.0003,0,5.84696509,5.53835272,0.52230173,0,0,0,0,0.60085094,0.01139435,0
2,0.000299704,0,5.83796295,5.58438058,0.40380308,0,0,0,0,0.52475055,0.00835847,0
3,0.000298817,0,5.81695637,5.59767578,0.31305316,0,0,0,0,0.49711001,0.00724769,0
4,0.000297343,0,5.64584889,5.4551589,0.23848686,0,0,0,0,0.47269881,0.00646158,0
5,0.000295287,0,5.48971324,5.32032351,0.18283768,0,0,0,0,0.45451322,0.00606724,0
6,0.000292658,1,5.42194578,5.25609053,0.13701054,0,0.13550693,0.13491685,0.00295042,0.44156634,0.00539883,0
7,0.000289466,1,5.30426748,5.14934756,0.10544408,0,0.14412001,0.14332601,0.00397001,0.43243715,0.00510304,0
8,0.000285724,1,5.2257528,5.08017827,0.08137527,0,0.14492222,0.14399933,0.00461444,0.42375589,0.00487166,0
9,0.000281446,1,5.14645398,5.00885354,0.06360956,0,0.14169279,0.14073807,0.0047736,0.41466448,0.00454768,0
10,0.000276649,1,5.07845206,4.94591954,0.05128713,0,0.13994688,0.13886486,0.00541012,0.4099266,0.00446702,0
11,0.000271353,1,5.03793151,4.90964256,0.0415619,0,0.14168028,0.14049371,0.00593287,0.40409021,0.00419889,0
12,0.000265577,1,4.99239275,4.86814796,0.03405918,0,0.14063367,0.13932807,0.00652797,0.39742281,0.00405306,0
13,0.000259345,1,4.93794715,4.81581428,0.0285104,0,0.14358771,0.14217439,0.00706658,0.39456792,0.0038599,0
14,0.000252682,1,4.90233469,4.78307231,0.0239388,0,0.14207295,0.14055554,0.00758702,0.38929091,0.00367155,0
15,0.000245614,1,4.87395035,4.75649509,0.02060499,0,0.14313033,0.1415115,0.00809416,0.3856406,0.00367015,0
16,0.000238168,1,4.84094619,4.72479786,0.01774639,0,0.14521813,0.14350085,0.00858641,0.38306463,0.00357635,0
17,0.000230374,1,4.80971996,4.69553354,0.01542737,0,0.14505485,0.14326431,0.00895266,0.37815946,0.00341921,0
18,0.000222263,1,4.78638826,4.67354074,0.01349514,0,0.14640888,0.14452771,0.00940583,0.37463801,0.00332391,0
19,0.000213867,1,4.75341335,4.64153389,0.01206799,0,0.14636206,0.14438675,0.00987653,0.37254547,0.00324337,0
20,0.000205219,1,4.72067906,4.61028506,0.01064493,0,0.1472644,0.14522375,0.01020324,0.36808653,0.00301661,0
21,0.000196353,1,4.71834634,4.60885123,0.00950911,0,0.1492149,0.14711072,0.01052092,0.36510454,0.00296489,0
22,0.000187303,1,4.69236944,4.58374854,0.00853766,0,0.15004743,0.14789728,0.01075074,0.3625444,0.00279206,0
23,0.000178107,1,4.68042223,4.57215261,0.00797479,0,0.15164614,0.14938562,0.0113026,0.36118457,0.00277618,0
24,0.0001688,1,4.66039421,4.55268571,0.00708717,0,0.15300486,0.15070793,0.01148468,0.35953214,0.00265883,0
25,0.000159419,1,4.64559323,4.53866429,0.00674347,0,0.15416524,0.15179039,0.01187426,0.35629118,0.00277733,0
