epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
1,0.0003,0,5.8188547,5.66861451,0.50080061,0,0,0,0,0,0,0
2,0.000299704,0,5.75041571,5.63158576,0.39609979,0,0,0,0,0,0,0
3,0.000298817,0,5.70025,5.60454503,0.31901658,0,0,0,0,0,0,0
4,0.000297343,0,5.54355574,5.46697063,0.25528366,0,0,0,0,0,0,0
5,0.000295287,0,5.40103102,5.34032985,0.20233722,0,0,0,0,0,0,0
6,0.000292658,1,5.3024699,5.23893244,0.16146254,0,0.15098662,0.15007555,0.00455533,0,0,0
7,0.000289466,1,5.18424936,5.1292234,0.13051278,0,0.15872135,0.15757036,0.00575494,0,0,0
8,0.000285724,1,5.13225804,5.08393183,0.10718892,0,0.16169499,0.16034453,0.00675231,0,0,0
9,0.000281446,1,5.07149215,5.02940474,0.08702707,0,0.15979244,0.15830664,0.00742901,0,0,0
10,0.000276649,1,5.00710966,4.96957713,0.07255706,0,0.15765393,0.15600675,0.00823589,0,0,0
11,0.000271353,1,4.96624118,4.9316059,0.06226151,0,0.1595681,0.15774272,0.00912691,0,0,0
12,0.000265577,1,4.91250538,4.88110835,0.05204978,0,0.15782131,0.1558612,0.00980055,0,0,0
13,0.000259345,1,4.86949527,4.8395517,0.04641588,0,0.16018822,0.15802338,0.01082421,0,0,0
14,0.000252682,1,4.83636288,4.80826375,0.03992471,0,0.16121729,0.15887917,0.01169063,0,0,0
15,0.000245614,1,4.79972621,4.77324001,0.03508969,0,0.15959321,0.15719554,0.01198832,0,0,0
16,0.000238168,1,4.78712522,4.76137131,0.03157677,0,0.16280879,0.16023853,0.01285128,0,0,0
17,0.000230374,1,4.76495566,4.74009888,0.02870955,0,0.16243904,0.15970793,0.01365558,0,0,0
18,0.000222263,1,4.73568964,4.71123603,0.02598045,0,0.16659489,0.1637092,0.0144284,0,0,0
19,0.000213867,1,4.70357484,4.6799721,0.0242949,0,0.16314231,0.16009123,0.01525539,0,0,0
20,0.000205219,1,4.69402108,4.67102106,0.02160406,0,0.16518812,0.16205854,0.01564789,0,0,0
21,0.000196353,1,4.65945479,4.6368623,0.01977996,0,0.16658522,0.16336565,0.01609789,0,0,0
22,0.000187303,1,4.64709953,4.62481877,0.01849014,0,0.16733723,0.16400713,0.01665046,0,0,0
23,0.000178107,1,4.62697729,4.60503567,0.01731461,0,0.16747216,0.16404466,0.01713755,0,0,0
24,0.0001688,1,4.6247753,4.60291744,0.01667374,0,0.16855762,0.16496654,0.0179554,0,0,0
25,0.000159419,1,4.61711234,4.59537391,0.0157289,0,0.17019764,0.16651764,0.01839998,0,0,0
26,0.00015,1,4.59130096,4.56988911,0.0143064,0,0.17119926,0.16749264,0.01853313,0,0,0
27,0.000140581,1,4.5737418,4.55269268,0.01363745,0,0.16957865,0.16575944,0.01909605,0,0,0
28,0.0001312,1,4.5534328,4.53220426,0.01308269,0,0.1730375,0.16910526,0.01966121,0,0,0
29,0.000121893,1,4.55546637,4.53453327,0.01210215,0,0.17302456,0.16903225,0.01996156,0,0,0
30,0.000112697,1,4.54124143,4.52037274,0.0116181,0,0.17383272,0.16977531,0.02028705,0,0,0
31,0.000103647,1,4.52440827,4.50350067,0.01143899,0,0.17475915,0.17060518,0.02076987,0,0,0
32,9.478131709729836e-05,1,4.5294059,4.50842417,0.0108039,0,0.17740578,0.17316405,0.02120866,0,0,0
33,8.61331062652391e-05,1,4.50340596,4.48244294,0.01039776,0,0.17843698,0.17416012,0.02138428,0,0,0
34,7.773694888474269e-05,1,4.49586622,4.47508814,0.00981538,0,0.17833459,0.17397665,0.02178967,0,0,0
35,6.962598075315047e-05,1,4.49301656,4.47228166,0.00962771,0,0.17846584,0.1740391,0.0221337,0,0,0
36,6.183221215612905e-05,1,4.48881395,4.46797977,0.00929775,0,0.18044881,0.17595628,0.02246263,0,0,0
37,5.438640153769654e-05,1,4.48190538,4.46082062,0.00908905,0,0.1835805,0.17900298,0.02288759,0,0,0
38,4.73179341106967e-05,1,4.46915772,4.448378,0.00841645,0,0.18254768,0.17795347,0.02297103,0,0,0
39,4.0654705886788306e-05,1,4.4702958,4.44960451,0.00834525,0,0.18187707,0.17721456,0.02331254,0,0,0
40,3.4423013583631635e-05,1,4.45544561,4.43463595,0.00787699,0,0.18446581,0.17977494,0.02345433,0,0,0
41,2.86474508437579e-05,1,4.44810873,4.42732376,0.00768899,0,0.18478285,0.18005377,0.02364537,0,0,0
42,2.3350811174697774e-05,1,4.43891476,4.41817661,0.00785794,0,0.18380775,0.17896111,0.02423318,0,0,0
43,1.8553997993420465e-05,1,4.43888824,4.41823396,0.00750438,0,0.1840298,0.17919003,0.02419884,0,0,0
44,1.42759421300971e-05,1,4.43889023,4.41810647,0.00731234,0,0.18590043,0.18101447,0.02442983,0,0,0
45,1.05335271167623e-05,1,4.43663126,4.41574723,0.00719598,0,0.18725242,0.18233602,0.02458202,0,0,0
46,7.341522555726972e-06,1,4.42586929,4.40492289,0.00686374,0,0.18887271,0.18393055,0.02471083,0,0,0
47,4.712525830705356e-06,1,4.43123675,4.41038661,0.00661914,0,0.18864386,0.18365953,0.02492166,0,0,0
48,2.656912390696692e-06,1,4.42523235,4.40428928,0.00663451,0,0.18952725,0.184547,0.02490125,0,0,0
